step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
725,1.444331,1,0.8987,115.0326,10.4730,2.6182,7.911,0.010241,-0.003608,0.094037,6.252,1.659,1967610.6,0.30689,0.01048,0.028076,0.004050,0.028350,0.000968
725,1.444331,2,0.8987,115.0326,10.4730,2.6182,7.911,0.010010,-0.003572,0.093976,6.115,1.796,1966327.1,0.32715,0.01054,0.029907,0.004182,0.030183,0.000972
725,1.444331,3,0.8987,115.0326,10.4730,2.6182,7.911,0.010170,-0.003574,0.093995,6.211,1.699,1966734.9,0.31280,0.01050,0.028597,0.004087,0.028871,0.000969
750,1.494067,0,0.8987,115.0326,10.4730,2.6182,7.911,0.009623,-0.003924,0.094286,5.858,2.053,1972816.6,0.36668,0.01072,0.033774,0.004466,0.034053,0.000995
750,1.494067,1,0.8987,115.0326,10.4730,2.6182,7.911,0.010518,-0.004040,0.094497,6.391,1.520,1977228.3,0.28769,0.01044,0.026562,0.003955,0.026837,0.000974
750,1.494067,2,0.8987,115.0326,10.4730,2.6182,7.911,0.009566,-0.003697,0.094054,5.838,2.073,1967963.2,0.36874,0.01072,0.033799,0.004451,0.034077,0.000991
750,1.494067,3,0.8987,115.0326,10.4730,2.6182,7.911,0.009709,-0.003899,0.094269,5.912,1.999,1972476.0,0.35848,0.01065,0.033001,0.004411,0.033280,0.000989
775,1.543803,0,0.8987,115.0326,10.4730,2.6182,7.911,0.009943,-0.003926,0.094321,6.051,1.859,1973544.2,0.33781,0.01059,0.031117,0.004289,0.031396,0.000984
775,1.543803,1,0.8987,115.0326,10.4730,2.6182,7.911,0.009940,-0.004051,0.094445,6.041,1.869,1976148.2,0.33976,0.01060,0.031380,0.004315,0.031660,0.000988
775,1.543803,2,0.8987,115.0326,10.4730,2.6182,7.911,0.009898,-0.004151,0.094540,6.010,1.901,1978134.2,0.34484,0.01063,0.031917,0.004358,0.032198,0.000992
775,1.543803,3,0.8987,115.0326,10.4730,2.6182,7.911,0.009907,-0.004233,0.094623,6.010,1.901,1979868.0,0.34509,0.01063,0.031996,0.004369,0.032278,0.000994
800,1.593539,0,0.8987,115.0326,10.4730,2.6182,7.911,0.010146,-0.004920,0.095331,6.109,1.802,1994679.3,0.33276,0.01063,0.031305,0.004365,0.031592,0.001009
800,1.593539,1,0.8987,115.0326,10.4730,2.6182,7.911,0.009854,-0.004366,0.094749,5.970,1.941,1982500.3,0.35162,0.01066,0.032694,0.004424,0.032976,0.001000
800,1.593539,2,0.8987,115.0326,10.4730,2.6182,7.911,0.010032,-0.004625,0.095025,6.060,1.851,1988294.1,0.33910,0.01063,0.031704,0.004374,0.031988,0.001003
800,1.593539,3,0.8987,115.0326,10.4730,2.6182,7.911,0.009793,-0.004251,0.094628,5.940,1.971,1979980.9,0.35560,0.01067,0.032983,0.004435,0.033264,0.000998
825,1.643275,0,0.8987,115.0326,10.4730,2.6182,7.911,0.009434,-0.004388,0.094728,5.716,2.195,1982071.3,0.38991,0.01096,0.036267,0.004662,0.036551,0.001027
825,1.643275,1,0.8987,115.0326,10.4730,2.6182,7.911,0.009387,-0.004172,0.094509,5.700,2.211,1977478.0,0.39136,0.01094,0.036235,0.004643,0.036517,0.001021
825,1.643275,2,0.8987,115.0326,10.4730,2.6182,7.911,0.009372,-0.004140,0.094475,5.693,2.218,1976779.9,0.39230,0.01095,0.036297,0.004644,0.036579,0.001021
825,1.643275,3,0.8987,115.0326,10.4730,2.6182,7.911,0.009419,-0.004073,0.094413,5.726,2.185,1975477.2,0.38710,0.01090,0.035766,0.004606,0.036047,0.001015
850,1.693011,0,0.8987,115.0326,10.4730,2.6182,7.911,0.009288,-0.004351,0.094677,5.630,2.281,1981007.7,0.40267,0.01106,0.037423,0.004730,0.037707,0.001036
850,1.693011,1,0.8987,115.0326,10.4730,2.6182,7.911,0.009043,-0.004876,0.095176,5.452,2.459,1991443.4,0.43198,0.01142,0.040591,0.004960,0.040879,0.001081
850,1.693011,2,0.8987,115.0326,10.4730,2.6182,7.911,0.009394,-0.004059,0.094397,5.711,2.200,1975148.7,0.38920,0.01091,0.035949,0.004616,0.036230,0.001016
850,1.693011,3,0.8987,115.0326,10.4730,2.6182,7.911,0.008983,-0.004343,0.094640,5.447,2.464,1980220.6,0.43026,0.01130,0.039976,0.004874,0.040258,0.001057
875,1.742747,0,0.8987,115.0326,10.4730,2.6182,7.911,0.008947,-0.003418,0.093716,5.478,2.433,1960887.4,0.42121,0.01104,0.038373,0.004698,0.038646,0.001013
875,1.742747,1,0.8987,115.0326,10.4730,2.6182,7.911,0.008919,-0.003535,0.093829,5.455,2.456,1963260.4,0.42529,0.01110,0.038841,0.004734,0.039115,0.001020
875,1.742747,2,0.8987,115.0326,10.4730,2.6182,7.911,0.008942,-0.003386,0.093683,5.477,2.434,1960200.1,0.42122,0.01104,0.038347,0.004694,0.038620,0.001012
875,1.742747,3,0.8987,115.0326,10.4730,2.6182,7.911,0.008931,-0.003548,0.093843,5.461,2.450,1963560.2,0.42440,0.01109,0.038770,0.004732,0.039044,0.001020
900,1.792483,0,0.8987,115.0326,10.4730,2.6182,7.911,0.008685,-0.003419,0.093692,5.319,2.592,1960389.7,0.44498,0.01120,0.040535,0.004805,0.040806,0.001027
900,1.792483,1,0.8987,115.0326,10.4730,2.6182,7.911,0.008829,-0.003373,0.093659,5.409,2.502,1959700.2,0.43126,0.01110,0.039248,0.004738,0.039520,0.001017
900,1.792483,2,0.8987,115.0326,10.4730,2.6182,7.911,0.008595,-0.003390,0.093655,5.266,2.645,1959613.0,0.45273,0.01124,0.041214,0.004833,0.041484,0.001030
900,1.792483,3,0.8987,115.0326,10.4730,2.6182,7.911,0.008811,-0.003226,0.093511,5.407,2.504,1956614.4,0.43094,0.01106,0.039096,0.004715,0.039366,0.001011
925,1.842218,0,0.8987,115.0326,10.4730,2.6182,7.911,0.008411,-0.003322,0.093570,5.157,2.754,1957847.7,0.46851,0.01132,0.042586,0.004883,0.042852,0.001035
925,1.842218,1,0.8987,115.0326,10.4730,2.6182,7.911,0.008436,-0.003135,0.093386,5.183,2.728,1953990.6,0.46375,0.01123,0.041985,0.004835,0.042250,0.001023
925,1.842218,2,0.8987,115.0326,10.4730,2.6182,7.911,0.008450,-0.003222,0.093474,5.187,2.724,1955827.0,0.46362,0.01126,0.042052,0.004849,0.042318,0.001027
925,1.842218,3,0.8987,115.0326,10.4730,2.6182,7.911,0.008492,-0.003234,0.093490,5.211,2.699,1956163.4,0.45998,0.01124,0.041733,0.004837,0.042000,0.001026
