step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
25,0.051725,0,0.9454,121.0175,10.6940,2.6735,7.254,0.000782,-0.000095,0.094644,0.473,6.780,2022097.0,0.86765,0.05275,0.082860,0.005725,0.082904,0.005040
25,0.051725,1,0.9454,121.0175,10.6940,2.6735,7.254,0.000782,-0.000096,0.094644,0.473,6.780,2022098.1,0.86765,0.05275,0.082860,0.005725,0.082905,0.005040
25,0.051725,2,0.9454,121.0175,10.6940,2.6735,7.254,0.000782,-0.000095,0.094644,0.473,6.780,2022096.7,0.86765,0.05275,0.082860,0.005725,0.082904,0.005040
25,0.051725,3,0.9454,121.0175,10.6940,2.6735,7.254,0.000782,-0.000095,0.094644,0.474,6.780,2022096.1,0.86765,0.05275,0.082860,0.005725,0.082904,0.005040
50,0.101461,0,0.9454,121.0175,10.6940,2.6735,7.254,0.001521,-0.000208,0.094766,0.920,6.334,2024701.3,0.86724,0.04493,0.082999,0.005637,0.083079,0.004304
50,0.101461,1,0.9454,121.0175,10.6940,2.6735,7.254,0.001521,-0.000208,0.094766,0.920,6.334,2024700.6,0.86724,0.04493,0.082999,0.005637,0.083079,0.004304
50,0.101461,2,0.9454,121.0175,10.6940,2.6735,7.254,0.001522,-0.000208,0.094765,0.920,6.334,2024694.5,0.86724,0.04491,0.082999,0.005636,0.083079,0.004303
50,0.101461,3,0.9454,121.0175,10.6940,2.6735,7.254,0.001522,-0.000208,0.094766,0.920,6.334,2024700.2,0.86724,0.04492,0.082999,0.005637,0.083079,0.004303
75,0.151197,0,0.9454,121.0175,10.6940,2.6735,7.254,0.002737,-0.000329,0.094914,1.653,5.601,2027871.1,0.83763,0.03382,0.080367,0.005571,0.080494,0.003250
75,0.151197,1,0.9454,121.0175,10.6940,2.6735,7.254,0.002737,-0.000329,0.094914,1.653,5.601,2027868.4,0.83763,0.03382,0.080366,0.005571,0.080494,0.003250
75,0.151197,2,0.9454,121.0175,10.6940,2.6735,7.254,0.002738,-0.000329,0.094914,1.653,5.601,2027870.4,0.83763,0.03382,0.080366,0.005571,0.080494,0.003250
75,0.151197,3,0.9454,121.0175,10.6940,2.6735,7.254,0.002737,-0.000329,0.094914,1.653,5.601,2027868.8,0.83763,0.03382,0.080366,0.005571,0.080494,0.003250
100,0.200933,0,0.9454,121.0175,10.6940,2.6735,7.254,0.001100,-0.000458,0.095009,0.663,6.591,2029902.7,0.86674,0.05011,0.083397,0.005791,0.083459,0.004825
100,0.200933,1,0.9454,121.0175,10.6940,2.6735,7.254,0.001100,-0.000458,0.095009,0.663,6.591,2029901.9,0.86674,0.05011,0.083397,0.005791,0.083458,0.004825
100,0.200933,2,0.9454,121.0175,10.6940,2.6735,7.254,0.001100,-0.000458,0.095009,0.663,6.591,2029903.1,0.86674,0.05011,0.083397,0.005791,0.083459,0.004825
100,0.200933,3,0.9454,121.0175,10.6940,2.6735,7.254,0.001100,-0.000458,0.095009,0.663,6.591,2029901.8,0.86674,0.05011,0.083397,0.005791,0.083458,0.004825
125,0.250669,0,0.9454,121.0175,10.6940,2.6735,7.254,0.001242,-0.000613,0.095166,0.748,6.506,2033249.8,0.86671,0.04894,0.083662,0.005820,0.083730,0.004728
125,0.250669,1,0.9454,121.0175,10.6940,2.6735,7.254,0.001242,-0.000613,0.095166,0.748,6.506,2033251.3,0.86671,0.04894,0.083662,0.005820,0.083730,0.004728
125,0.250669,2,0.9454,121.0175,10.6940,2.6735,7.254,0.001242,-0.000612,0.095166,0.748,6.506,2033246.1,0.86671,0.04893,0.083661,0.005820,0.083730,0.004727
125,0.250669,3,0.9454,121.0175,10.6940,2.6735,7.254,0.001241,-0.000613,0.095166,0.747,6.507,2033251.7,0.86671,0.04894,0.083662,0.005820,0.083730,0.004728
150,0.300405,0,0.9454,121.0175,10.6940,2.6735,7.254,0.002102,-0.000907,0.095476,1.262,5.992,2039869.6,0.86866,0.04043,0.084359,0.005790,0.084466,0.003931
150,0.300405,1,0.9454,121.0175,10.6940,2.6735,7.254,0.002099,-0.000908,0.095476,1.260,5.994,2039879.1,0.86881,0.04046,0.084375,0.005790,0.084481,0.003934
150,0.300405,2,0.9454,121.0175,10.6940,2.6735,7.254,0.002102,-0.000907,0.095475,1.262,5.992,2039867.7,0.86865,0.04042,0.084358,0.005790,0.084465,0.003931
150,0.300405,3,0.9454,121.0175,10.6940,2.6735,7.254,0.002100,-0.000908,0.095476,1.260,5.994,2039881.8,0.86876,0.04045,0.084370,0.005790,0.084477,0.003933
175,0.350141,0,0.9454,121.0175,10.6940,2.6735,7.254,0.002817,-0.001165,0.095751,1.686,5.568,2045762.0,0.83988,0.03517,0.082003,0.005855,0.082140,0.003440
175,0.350141,1,0.9454,121.0175,10.6940,2.6735,7.254,0.002819,-0.001166,0.095753,1.687,5.567,2045792.9,0.83982,0.03516,0.082000,0.005855,0.082137,0.003439
175,0.350141,2,0.9454,121.0175,10.6940,2.6735,7.254,0.002818,-0.001165,0.095751,1.687,5.567,2045757.4,0.83985,0.03516,0.082000,0.005855,0.082137,0.003439
175,0.350141,3,0.9454,121.0175,10.6940,2.6735,7.254,0.002817,-0.001166,0.095752,1.686,5.568,2045784.8,0.83988,0.03517,0.082006,0.005855,0.082143,0.003440
200,0.399877,0,0.9454,121.0175,10.6940,2.6735,7.254,0.003480,-0.001333,0.095941,2.079,5.175,2049819.7,0.81412,0.03008,0.079777,0.005851,0.079937,0.002953
200,0.399877,1,0.9454,121.0175,10.6940,2.6735,7.254,0.003476,-0.001334,0.095941,2.076,5.178,2049825.0,0.81429,0.03011,0.079794,0.005852,0.079954,0.002957
200,0.399877,2,0.9454,121.0175,10.6940,2.6735,7.254,0.003454,-0.001332,0.095939,2.063,5.190,2049778.9,0.81515,0.03029,0.079876,0.005854,0.080035,0.002974
200,0.399877,3,0.9454,121.0175,10.6940,2.6735,7.254,0.003478,-0.001334,0.095942,2.078,5.176,2049831.6,0.81419,0.03009,0.079786,0.005851,0.079945,0.002955
225,0.449613,0,0.9454,121.0175,10.6940,2.6735,7.254,0.004113,-0.001452,0.096085,2.454,4.800,2052897.8,0.77739,0.02580,0.076381,0.005816,0.076560,0.002541
225,0.449613,1,0.9454,121.0175,10.6940,2.6735,7.254,0.004135,-0.001452,0.096086,2.467,4.787,2052902.2,0.77569,0.02566,0.076213,0.005813,0.076393,0.002528
225,0.449613,2,0.9454,121.0175,10.6940,2.6735,7.254,0.004113,-0.001453,0.096086,2.453,4.801,2052914.7,0.77747,0.02581,0.076390,0.005817,0.076569,0.002542
225,0.449613,3,0.9454,121.0175,10.6940,2.6735,7.254,0.004198,-0.001450,0.096087,2.504,4.750,2052926.1,0.77079,0.02527,0.075731,0.005803,0.075912,0.002489
250,0.499349,0,0.9454,121.0175,10.6940,2.6735,7.254,0.004665,-0.001450,0.096109,2.782,4.472,2053398.0,0.73462,0.02239,0.072191,0.005717,0.072384,0.002206
250,0.499349,1,0.9454,121.0175,10.6940,2.6735,7.254,0.004657,-0.001449,0.096107,2.777,4.477,2053365.6,0.73523,0.02244,0.072249,0.005718,0.072441,0.002211
250,0.499349,2,0.9454,121.0175,10.6940,2.6735,7.254,0.004693,-0.001449,0.096109,2.799,4.455,2053404.5,0.73238,0.02221,0.071970,0.005710,0.072163,0.002188
250,0.499349,3,0.9454,121.0175,10.6940,2.6735,7.254,0.004651,-0.001448,0.096106,2.774,4.480,2053338.5,0.73569,0.02247,0.072293,0.005719,0.072485,0.002214
275,0.549085,0,0.9454,121.0175,10.6940,2.6735,7.254,0.005671,-0.001387,0.096099,3.383,3.871,2053189.7,0.65294,0.01680,0.064113,0.005448,0.064323,0.001655
275,0.549085,1,0.9454,121.0175,10.6940,2.6735,7.254,0.005676,-0.001385,0.096098,3.386,3.868,2053161.4,0.65253,0.01679,0.064070,0.005447,0.064280,0.001654
275,0.549085,2,0.9454,121.0175,10.6940,2.6735,7.254,0.005671,-0.001386,0.096098,3.383,3.871,2053178.5,0.65295,0.01680,0.064113,0.005448,0.064323,0.001655
275,0.549085,3,0.9454,121.0175,10.6940,2.6735,7.254,0.005672,-0.001387,0.096099,3.384,3.870,2053195.4,0.65291,0.01680,0.064109,0.005448,0.064319,0.001655
300,0.598820,0,0.9454,121.0175,10.6940,2.6735,7.254,0.006519,-0.001616,0.096382,3.878,3.376,2059232.9,0.57896,0.01463,0.057141,0.005327,0.057370,0.001450
300,0.598820,1,0.9454,121.0175,10.6940,2.6735,7.254,0.006518,-0.001615,0.096381,3.878,3.376,2059213.0,0.57905,0.01464,0.057149,0.005327,0.057379,0.001450
300,0.598820,2,0.9454,121.0175,10.6940,2.6735,7.254,0.006517,-0.001616,0.096382,3.877,3.377,2059226.7,0.57909,0.01464,0.057153,0.005327,0.057383,0.001450
300,0.598820,3,0.9454,121.0175,10.6940,2.6735,7.254,0.006517,-0.001617,0.096383,3.877,3.377,2059251.9,0.57915,0.01464,0.057161,0.005328,0.057390,0.001451
325,0.648556,0,0.9454,121.0175,10.6940,2.6735,7.254,0.007216,-0.001915,0.096729,4.278,2.976,2066657.4,0.51934,0.01288,0.051594,0.005148,0.051834,0.001285
