step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
25,0.051725,0,0.5090,65.1579,10.4902,2.6226,13.385,0.000299,-0.000034,0.050939,0.336,13.049,1067595.6,1.51646,0.03492,0.041168,0.001189,0.041175,0.000948
25,0.051725,1,0.5090,65.1579,10.4902,2.6226,13.385,0.000300,-0.000034,0.050939,0.338,13.047,1067597.7,1.51640,0.03490,0.041167,0.001190,0.041173,0.000948
25,0.051725,2,0.5090,65.1579,10.4902,2.6226,13.385,0.000300,-0.000034,0.050939,0.338,13.047,1067596.1,1.51640,0.03490,0.041167,0.001190,0.041173,0.000948
25,0.051725,3,0.5090,65.1579,10.4902,2.6226,13.385,0.000301,-0.000034,0.050939,0.338,13.047,1067598.7,1.51639,0.03489,0.041166,0.001191,0.041173,0.000947
50,0.101461,0,0.5090,65.1579,10.4902,2.6226,13.385,0.000403,-0.000088,0.050994,0.453,12.932,1068740.9,1.51102,0.03410,0.041106,0.001253,0.041115,0.000928
50,0.101461,1,0.5090,65.1579,10.4902,2.6226,13.385,0.000403,-0.000088,0.050994,0.453,12.932,1068743.5,1.51102,0.03410,0.041106,0.001253,0.041115,0.000928
50,0.101461,2,0.5090,65.1579,10.4902,2.6226,13.385,0.000404,-0.000087,0.050994,0.454,12.931,1068737.5,1.51096,0.03409,0.041104,0.001254,0.041113,0.000928
50,0.101461,3,0.5090,65.1579,10.4902,2.6226,13.385,0.000404,-0.000088,0.050994,0.454,12.931,1068741.8,1.51095,0.03409,0.041104,0.001254,0.041113,0.000928
75,0.151197,0,0.5090,65.1579,10.4902,2.6226,13.385,0.000459,-0.000150,0.051056,0.515,12.870,1070050.7,1.50748,0.03374,0.041109,0.001290,0.041119,0.000920
75,0.151197,1,0.5090,65.1579,10.4902,2.6226,13.385,0.000459,-0.000150,0.051056,0.515,12.870,1070053.5,1.50747,0.03374,0.041109,0.001290,0.041119,0.000920
75,0.151197,2,0.5090,65.1579,10.4902,2.6226,13.385,0.000460,-0.000150,0.051056,0.516,12.870,1070052.3,1.50745,0.03374,0.041108,0.001290,0.041118,0.000920
75,0.151197,3,0.5090,65.1579,10.4902,2.6226,13.385,0.000459,-0.000150,0.051056,0.516,12.870,1070055.0,1.50746,0.03374,0.041109,0.001290,0.041119,0.000920
100,0.200933,0,0.5090,65.1579,10.4902,2.6226,13.385,0.000486,-0.000214,0.051121,0.544,12.841,1071412.5,1.50578,0.03359,0.041167,0.001310,0.041177,0.000919
100,0.200933,1,0.5090,65.1579,10.4902,2.6226,13.385,0.000487,-0.000215,0.051122,0.545,12.840,1071418.5,1.50573,0.03358,0.041166,0.001310,0.041177,0.000918
100,0.200933,2,0.5090,65.1579,10.4902,2.6226,13.385,0.000486,-0.000214,0.051121,0.545,12.840,1071415.8,1.50574,0.03358,0.041166,0.001310,0.041176,0.000918
100,0.200933,3,0.5090,65.1579,10.4902,2.6226,13.385,0.000487,-0.000215,0.051122,0.546,12.840,1071419.2,1.50571,0.03358,0.041165,0.001310,0.041176,0.000918
125,0.250669,0,0.5090,65.1579,10.4902,2.6226,13.385,0.000323,-0.000297,0.051202,0.362,13.024,1073109.2,1.51520,0.03486,0.041559,0.001219,0.041566,0.000956
125,0.250669,1,0.5090,65.1579,10.4902,2.6226,13.385,0.000323,-0.000298,0.051203,0.362,13.024,1073132.9,1.51521,0.03486,0.041561,0.001219,0.041568,0.000956
125,0.250669,2,0.5090,65.1579,10.4902,2.6226,13.385,0.000324,-0.000297,0.051202,0.363,13.023,1073114.9,1.51518,0.03485,0.041559,0.001219,0.041566,0.000956
125,0.250669,3,0.5090,65.1579,10.4902,2.6226,13.385,0.000323,-0.000298,0.051203,0.361,13.024,1073132.3,1.51522,0.03486,0.041562,0.001218,0.041569,0.000956
150,0.300405,0,0.5090,65.1579,10.4902,2.6226,13.385,0.000743,-0.000475,0.051385,0.828,12.557,1076951.0,1.49003,0.03190,0.041152,0.001476,0.041169,0.000881
150,0.300405,1,0.5090,65.1579,10.4902,2.6226,13.385,0.000742,-0.000475,0.051385,0.828,12.558,1076933.4,1.49004,0.03190,0.041151,0.001476,0.041168,0.000881
150,0.300405,2,0.5090,65.1579,10.4902,2.6226,13.385,0.000743,-0.000475,0.051385,0.828,12.557,1076947.4,1.49004,0.03190,0.041152,0.001476,0.041169,0.000881
150,0.300405,3,0.5090,65.1579,10.4902,2.6226,13.385,0.000743,-0.000474,0.051384,0.828,12.557,1076927.4,1.49003,0.03190,0.041150,0.001476,0.041167,0.000881
175,0.350141,0,0.5090,65.1579,10.4902,2.6226,13.385,0.000996,-0.000691,0.051605,1.106,12.280,1081556.2,1.47512,0.03018,0.041083,0.001634,0.041107,0.000841
