step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
100,0.200933,3,0.7584,97.0777,10.4909,2.6227,9.882,0.000638,-0.000343,0.076188,0.480,9.402,1596858.9,1.15834,0.04335,0.070336,0.003222,0.070360,0.002633
125,0.250669,0,0.7584,97.0777,10.4909,2.6227,9.882,0.000552,-0.000472,0.076316,0.414,9.468,1599552.6,1.15649,0.04465,0.070463,0.003231,0.070485,0.002721
125,0.250669,1,0.7584,97.0777,10.4909,2.6227,9.882,0.000552,-0.000472,0.076316,0.414,9.467,1599557.9,1.15649,0.04465,0.070464,0.003231,0.070485,0.002721
125,0.250669,2,0.7584,97.0777,10.4909,2.6227,9.882,0.000552,-0.000472,0.076316,0.414,9.468,1599557.8,1.15649,0.04465,0.070464,0.003231,0.070485,0.002721
125,0.250669,3,0.7584,97.0777,10.4909,2.6227,9.882,0.000552,-0.000472,0.076316,0.414,9.468,1599557.3,1.15649,0.04465,0.070464,0.003231,0.070485,0.002721
150,0.300405,0,0.7584,97.0777,10.4909,2.6227,9.882,0.001134,-0.000729,0.076579,0.848,9.034,1605067.3,1.16170,0.03782,0.071249,0.003376,0.071292,0.002321
150,0.300405,1,0.7584,97.0777,10.4909,2.6227,9.882,0.001135,-0.000729,0.076580,0.849,9.033,1605075.4,1.16171,0.03781,0.071251,0.003376,0.071293,0.002321
150,0.300405,2,0.7584,97.0777,10.4909,2.6227,9.882,0.001134,-0.000729,0.076579,0.848,9.033,1605067.5,1.16170,0.03782,0.071249,0.003376,0.071292,0.002321
150,0.300405,3,0.7584,97.0777,10.4909,2.6227,9.882,0.001134,-0.000729,0.076580,0.849,9.033,1605074.1,1.16171,0.03781,0.071251,0.003376,0.071293,0.002321
175,0.350141,0,0.7584,97.0777,10.4909,2.6227,9.882,0.001544,-0.001021,0.076878,1.151,8.731,1611337.3,1.15306,0.03418,0.071258,0.003546,0.071315,0.002114
175,0.350141,1,0.7584,97.0777,10.4909,2.6227,9.882,0.001543,-0.001021,0.076878,1.150,8.732,1611334.7,1.15308,0.03419,0.071259,0.003545,0.071316,0.002115
175,0.350141,2,0.7584,97.0777,10.4909,2.6227,9.882,0.001544,-0.001021,0.076878,1.151,8.731,1611335.8,1.15305,0.03418,0.071258,0.003546,0.071314,0.002114
175,0.350141,3,0.7584,97.0777,10.4909,2.6227,9.882,0.001542,-0.001021,0.076878,1.150,8.732,1611332.5,1.15309,0.03420,0.071260,0.003545,0.071316,0.002115
200,0.399877,0,0.7584,97.0777,10.4909,2.6227,9.882,0.001916,-0.001323,0.077189,1.422,8.459,1617843.0,1.14016,0.03161,0.071017,0.003735,0.071088,0.001971
200,0.399877,1,0.7584,97.0777,10.4909,2.6227,9.882,0.001916,-0.001323,0.077189,1.422,8.459,1617838.8,1.14017,0.03161,0.071017,0.003735,0.071088,0.001971
200,0.399877,2,0.7584,97.0777,10.4909,2.6227,9.882,0.001915,-0.001323,0.077189,1.421,8.460,1617842.1,1.14019,0.03163,0.071019,0.003735,0.071090,0.001972
200,0.399877,3,0.7584,97.0777,10.4909,2.6227,9.882,0.001916,-0.001323,0.077189,1.422,8.459,1617838.2,1.14017,0.03161,0.071017,0.003735,0.071088,0.001971
225,0.449613,0,0.7584,97.0777,10.4909,2.6227,9.882,0.002274,-0.001616,0.077491,1.682,8.200,1624178.6,1.12788,0.02922,0.070790,0.003915,0.070874,0.001836
225,0.449613,1,0.7584,97.0777,10.4909,2.6227,9.882,0.002280,-0.001617,0.077492,1.686,8.196,1624209.4,1.12774,0.02917,0.070783,0.003917,0.070868,0.001833
225,0.449613,2,0.7584,97.0777,10.4909,2.6227,9.882,0.002274,-0.001616,0.077491,1.682,8.200,1624176.3,1.12789,0.02922,0.070790,0.003915,0.070874,0.001836
225,0.449613,3,0.7584,97.0777,10.4909,2.6227,9.882,0.002300,-0.001617,0.077493,1.701,8.181,1624223.1,1.12733,0.02897,0.070758,0.003923,0.070843,0.001821
250,0.499349,0,0.7584,97.0777,10.4909,2.6227,9.882,0.002477,-0.001845,0.077727,1.826,8.056,1629122.2,1.12036,0.02808,0.070738,0.004031,0.070831,0.001775
250,0.499349,1,0.7584,97.0777,10.4909,2.6227,9.882,0.002476,-0.001844,0.077725,1.825,8.057,1629088.4,1.12041,0.02808,0.070739,0.004030,0.070831,0.001775
250,0.499349,2,0.7584,97.0777,10.4909,2.6227,9.882,0.002485,-0.001846,0.077727,1.832,8.049,1629129.8,1.12020,0.02799,0.070728,0.004033,0.070821,0.001770
250,0.499349,3,0.7584,97.0777,10.4909,2.6227,9.882,0.002475,-0.001844,0.077726,1.825,8.057,1629100.5,1.12041,0.02809,0.070740,0.004030,0.070832,0.001776
275,0.549085,0,0.7584,97.0777,10.4909,2.6227,9.882,0.003140,-0.001806,0.077712,2.316,7.566,1628806.5,1.08490,0.02359,0.068446,0.004260,0.068562,0.001491
275,0.549085,1,0.7584,97.0777,10.4909,2.6227,9.882,0.003140,-0.001806,0.077712,2.316,7.566,1628803.2,1.08491,0.02359,0.068447,0.004260,0.068563,0.001491
275,0.549085,2,0.7584,97.0777,10.4909,2.6227,9.882,0.003140,-0.001806,0.077712,2.316,7.566,1628806.1,1.08492,0.02359,0.068447,0.004260,0.068564,0.001491
275,0.549085,3,0.7584,97.0777,10.4909,2.6227,9.882,0.003139,-0.001807,0.077712,2.315,7.567,1628809.6,1.08496,0.02359,0.068450,0.004260,0.068566,0.001491
300,0.598820,0,0.7584,97.0777,10.4909,2.6227,9.882,0.003680,-0.001796,0.077726,2.714,7.168,1629095.3,1.05337,0.02022,0.066458,0.004430,0.066593,0.001279
300,0.598820,1,0.7584,97.0777,10.4909,2.6227,9.882,0.003680,-0.001797,0.077726,2.714,7.168,1629103.1,1.05337,0.02023,0.066459,0.004430,0.066594,0.001279
300,0.598820,2,0.7584,97.0777,10.4909,2.6227,9.882,0.003679,-0.001797,0.077726,2.713,7.168,1629095.6,1.05341,0.02023,0.066461,0.004430,0.066596,0.001279
300,0.598820,3,0.7584,97.0777,10.4909,2.6227,9.882,0.003679,-0.001797,0.077726,2.713,7.169,1629111.4,1.05341,0.02023,0.066462,0.004430,0.066597,0.001279
325,0.648556,0,0.7584,97.0777,10.4909,2.6227,9.882,0.004034,-0.001839,0.077786,2.973,6.909,1630351.3,1.02892,0.01860,0.064999,0.004555,0.065148,0.001178
325,0.648556,1,0.7584,97.0777,10.4909,2.6227,9.882,0.004033,-0.001838,0.077785,2.972,6.909,1630339.9,1.02898,0.01860,0.065002,0.004555,0.065151,0.001178
325,0.648556,2,0.7584,97.0777,10.4909,2.6227,9.882,0.004033,-0.001839,0.077786,2.972,6.910,1630353.4,1.02900,0.01860,0.065005,0.004555,0.065153,0.001178
325,0.648556,3,0.7584,97.0777,10.4909,2.6227,9.882,0.004033,-0.001839,0.077786,2.972,6.910,1630355.5,1.02900,0.01860,0.065005,0.004555,0.065154,0.001178
350,0.698292,0,0.7584,97.0777,10.4909,2.6227,9.882,0.004456,-0.001958,0.077927,3.278,6.604,1633322.2,0.99227,0.01779,0.062889,0.004734,0.063057,0.001131
350,0.698292,1,0.7584,97.0777,10.4909,2.6227,9.882,0.004457,-0.001956,0.077926,3.279,6.603,1633288.6,0.99219,0.01778,0.062881,0.004734,0.063049,0.001130
350,0.698292,2,0.7584,97.0777,10.4909,2.6227,9.882,0.004455,-0.001958,0.077928,3.277,6.604,1633331.9,0.99237,0.01779,0.062896,0.004734,0.063064,0.001131
350,0.698292,3,0.7584,97.0777,10.4909,2.6227,9.882,0.004457,-0.001957,0.077927,3.279,6.603,1633306.4,0.99221,0.01779,0.062883,0.004735,0.063051,0.001130
375,0.748028,0,0.7584,97.0777,10.4909,2.6227,9.882,0.004864,-0.002019,0.078013,3.574,6.307,1635122.8,0.95749,0.01685,0.060795,0.004873,0.060981,0.001073
375,0.748028,1,0.7584,97.0777,10.4909,2.6227,9.882,0.004862,-0.002020,0.078014,3.573,6.309,1635130.4,0.95767,0.01685,0.060807,0.004872,0.060992,0.001073
375,0.748028,2,0.7584,97.0777,10.4909,2.6227,9.882,0.004862,-0.002020,0.078013,3.574,6.308,1635123.2,0.95761,0.01685,0.060803,0.004872,0.060988,0.001073
375,0.748028,3,0.7584,97.0777,10.4909,2.6227,9.882,0.004862,-0.002021,0.078014,3.573,6.308,1635149.9,0.95762,0.01685,0.060805,0.004873,0.060991,0.001073
400,0.797764,0,0.7584,97.0777,10.4909,2.6227,9.882,0.005446,-0.002235,0.078267,3.990,5.891,1640434.2,0.90787,0.01583,0.057985,0.005062,0.058197,0.001015
400,0.797764,1,0.7584,97.0777,10.4909,2.6227,9.882,0.005445,-0.002230,0.078262,3.990,5.892,1640332.2,0.90794,0.01583,0.057982,0.005061,0.058194,0.001014
400,0.797764,2,0.7584,97.0777,10.4909,2.6227,9.882,0.005447,-0.002235,0.078267,3.991,5.891,1640438.3,0.90784,0.01583,0.057983,0.005062,0.058195,0.001015
400,0.797764,3,0.7584,97.0777,10.4909,2.6227,9.882,0.005429,-0.002231,0.078261,3.978,5.904,1640327.5,0.90947,0.01585,0.058080,0.005057,0.058291,0.001016
425,0.847500,0,0.7584,97.0777,10.4909,2.6227,9.882,0.005975,-0.002569,0.078639,4.358,5.524,1648234.4,0.86116,0.01548,0.055492,0.005233,0.055729,0.001002
425,0.847500,1,0.7584,97.0777,10.4909,2.6227,9.882,0.006003,-0.002557,0.078628,4.379,5.503,1648009.6,0.85846,0.01542,0.055301,0.005235,0.055539,0.000998
425,0.847500,2,0.7584,97.0777,10.4909,2.6227,9.882,0.005990,-0.002562,0.078633,4.369,5.513,1648104.7,0.85974,0.01545,0.055390,0.005234,0.055628,0.000999
425,0.847500,3,0.7584,97.0777,10.4909,2.6227,9.882,0.006319,-0.002247,0.078344,4.627,5.255,1642065.1,0.82632,0.01461,0.052826,0.005216,0.053074,0.000938
450,0.897236,0,0.7584,97.0777,10.4909,2.6227,9.882,0.006529,-0.002884,0.078997,4.741,5.141,1655736.6,0.81337,0.01489,0.052854,0.005359,0.053116,0.000972
450,0.897236,1,0.7584,97.0777,10.4909,2.6227,9.882,0.006509,-0.002882,0.078992,4.727,5.155,1655649.2,0.81513,0.01492,0.052964,0.005357,0.053226,0.000974
450,0.897236,2,0.7584,97.0777,10.4909,2.6227,9.882,0.006582,-0.002887,0.079004,4.779,5.102,1655881.7,0.80853,0.01479,0.052545,0.005363,0.052810,0.000966
450,0.897236,3,0.7584,97.0777,10.4909,2.6227,9.882,0.006567,-0.002879,0.078994,4.769,5.113,1655682.9,0.80980,0.01481,0.052616,0.005360,0.052880,0.000967
475,0.946972,0,0.7584,97.0777,10.4909,2.6227,9.882,0.007054,-0.003176,0.079332,5.102,4.780,1662767.3,0.76777,0.01434,0.050281,0.005437,0.050565,0.000944
475,0.946972,1,0.7584,97.0777,10.4909,2.6227,9.882,0.007043,-0.003176,0.079332,5.093,4.789,1662756.3,0.76888,0.01435,0.050354,0.005437,0.050638,0.000945
475,0.946972,2,0.7584,97.0777,10.4909,2.6227,9.882,0.007045,-0.003178,0.079333,5.095,4.787,1662788.2,0.76864,0.01435,0.050340,0.005437,0.050624,0.000945
475,0.946972,3,0.7584,97.0777,10.4909,2.6227,9.882,0.007056,-0.003172,0.079329,5.103,4.779,1662693.8,0.76759,0.01433,0.050264,0.005436,0.050549,0.000944
500,0.996708,0,0.7584,97.0777,10.4909,2.6227,9.882,0.007543,-0.003420,0.079620,5.436,4.446,1668804.0,0.72491,0.01382,0.047787,0.005468,0.048090,0.000916
500,0.996708,1,0.7584,97.0777,10.4909,2.6227,9.882,0.007543,-0.003421,0.079621,5.436,4.445,1668817.8,0.72486,0.01381,0.047784,0.005468,0.048087,0.000916
500,0.996708,2,0.7584,97.0777,10.4909,2.6227,9.882,0.007571,-0.003426,0.079629,5.456,4.426,1668983.8,0.72234,0.01378,0.047626,0.005467,0.047930,0.000914
500,0.996708,3,0.7584,97.0777,10.4909,2.6227,9.882,0.007545,-0.003415,0.079616,5.438,4.444,1668710.9,0.72464,0.01381,0.047763,0.005467,0.048066,0.000916
525,1.046444,0,0.7584,97.0777,10.4909,2.6227,9.882,0.008025,-0.003488,0.079735,5.776,4.105,1671208.3,0.68082,0.01314,0.044977,0.005429,0.045295,0.000875
525,1.046444,1,0.7584,97.0777,10.4909,2.6227,9.882,0.008019,-0.003481,0.079727,5.773,4.109,1671043.8,0.68126,0.01315,0.044998,0.005428,0.045316,0.000875
525,1.046444,2,0.7584,97.0777,10.4909,2.6227,9.882,0.008031,-0.003599,0.079846,5.772,4.109,1673539.6,0.68177,0.01318,0.045165,0.005450,0.045485,0.000880
525,1.046444,3,0.7584,97.0777,10.4909,2.6227,9.882,0.007987,-0.003464,0.079707,5.751,4.131,1670633.0,0.68405,0.01319,0.045162,0.005430,0.045479,0.000877
550,1.096180,0,0.7584,97.0777,10.4909,2.6227,9.882,0.008195,-0.003509,0.079773,5.897,3.985,1671998.7,0.66516,0.01291,0.043973,0.005406,0.044295,0.000860
550,1.096180,1,0.7584,97.0777,10.4909,2.6227,9.882,0.008198,-0.003511,0.079775,5.898,3.983,1672050.3,0.66493,0.01291,0.043960,0.005406,0.044283,0.000860
550,1.096180,2,0.7584,97.0777,10.4909,2.6227,9.882,0.008072,-0.003256,0.079509,5.827,4.055,1666477.4,0.67328,0.01298,0.044223,0.005376,0.044540,0.000859
550,1.096180,3,0.7584,97.0777,10.4909,2.6227,9.882,0.008206,-0.003516,0.079782,5.904,3.978,1672187.2,0.66425,0.01291,0.043921,0.005406,0.044244,0.000860
575,1.145916,0,0.7584,97.0777,10.4909,2.6227,9.882,0.008532,-0.003499,0.079799,6.138,3.744,1672546.0,0.63261,0.01263,0.041823,0.005344,0.042155,0.000842
575,1.145916,1,0.7584,97.0777,10.4909,2.6227,9.882,0.008530,-0.003507,0.079806,6.136,3.746,1672704.5,0.63293,0.01264,0.041852,0.005346,0.042184,0.000842
575,1.145916,2,0.7584,97.0777,10.4909,2.6227,9.882,0.008520,-0.003483,0.079781,6.130,3.752,1672185.4,0.63361,0.01264,0.041872,0.005344,0.042203,0.000842
575,1.145916,3,0.7584,97.0777,10.4909,2.6227,9.882,0.008535,-0.003507,0.079807,6.140,3.742,1672716.7,0.63242,0.01263,0.041819,0.005345,0.042151,0.000842
600,1.195652,0,0.7584,97.0777,10.4909,2.6227,9.882,0.008862,-0.003473,0.079809,6.376,3.506,1672754.6,0.60050,0.01235,0.039686,0.005263,0.040025,0.000823
600,1.195652,1,0.7584,97.0777,10.4909,2.6227,9.882,0.008879,-0.003481,0.079818,6.387,3.495,1672951.4,0.59903,0.01234,0.039597,0.005260,0.039937,0.000823
600,1.195652,2,0.7584,97.0777,10.4909,2.6227,9.882,0.008855,-0.003464,0.079798,6.371,3.510,1672542.0,0.60103,0.01236,0.039712,0.005263,0.040051,0.000823
600,1.195652,3,0.7584,97.0777,10.4909,2.6227,9.882,0.008867,-0.003472,0.079808,6.379,3.503,1672752.0,0.60005,0.01235,0.039656,0.005262,0.039995,0.000823
625,1.245387,0,0.7584,97.0777,10.4909,2.6227,9.882,0.009209,-0.003456,0.079831,6.624,3.257,1673226.7,0.56692,0.01206,0.037463,0.005161,0.037808,0.000804
625,1.245387,1,0.7584,97.0777,10.4909,2.6227,9.882,0.009204,-0.003464,0.079838,6.620,3.262,1673366.1,0.56755,0.01207,0.037511,0.005164,0.037856,0.000805
625,1.245387,2,0.7584,97.0777,10.4909,2.6227,9.882,0.009201,-0.003466,0.079840,6.618,3.264,1673412.4,0.56786,0.01207,0.037535,0.005165,0.037880,0.000805
625,1.245387,3,0.7584,97.0777,10.4909,2.6227,9.882,0.009220,-0.003441,0.079817,6.633,3.249,1672938.5,0.56571,0.01205,0.037369,0.005154,0.037715,0.000803
650,1.295123,0,0.7584,97.0777,10.4909,2.6227,9.882,0.009442,-0.003496,0.079897,6.787,3.095,1674613.6,0.54522,0.01187,0.036073,0.005092,0.036422,0.000793
650,1.295123,1,0.7584,97.0777,10.4909,2.6227,9.882,0.009441,-0.003561,0.079962,6.781,3.101,1675969.7,0.54625,0.01188,0.036200,0.005105,0.036550,0.000795
650,1.295123,2,0.7584,97.0777,10.4909,2.6227,9.882,0.009438,-0.003478,0.079879,6.785,3.096,1674237.6,0.54533,0.01187,0.036064,0.005089,0.036412,0.000793
650,1.295123,3,0.7584,97.0777,10.4909,2.6227,9.882,0.009464,-0.003498,0.079902,6.803,3.079,1674716.5,0.54307,0.01185,0.035933,0.005084,0.036282,0.000792
675,1.344859,0,0.7584,97.0777,10.4909,2.6227,9.882,0.009657,-0.003466,0.079893,6.943,2.939,1674528.6,0.52398,0.01173,0.034648,0.005008,0.034999,0.000784
675,1.344859,1,0.7584,97.0777,10.4909,2.6227,9.882,0.009605,-0.003415,0.079836,6.910,2.972,1673337.0,0.52825,0.01174,0.034884,0.005017,0.035234,0.000783
675,1.344859,2,0.7584,97.0777,10.4909,2.6227,9.882,0.009649,-0.003449,0.079876,6.938,2.943,1674164.7,0.52448,0.01173,0.034666,0.005008,0.035017,0.000783
675,1.344859,3,0.7584,97.0777,10.4909,2.6227,9.882,0.009630,-0.003459,0.079884,6.924,2.958,1674333.6,0.52655,0.01174,0.034812,0.005017,0.035163,0.000784
700,1.394595,0,0.7584,97.0777,10.4909,2.6227,9.882,0.009835,-0.003467,0.079916,7.069,2.812,1675010.0,0.50664,0.01167,0.033507,0.004941,0.033860,0.000780
700,1.394595,1,0.7584,97.0777,10.4909,2.6227,9.882,0.009834,-0.003460,0.079909,7.069,2.812,1674865.7,0.50663,0.01167,0.033501,0.004940,0.033854,0.000780
700,1.394595,2,0.7584,97.0777,10.4909,2.6227,9.882,0.009843,-0.003463,0.079914,7.075,2.806,1674963.3,0.50580,0.01167,0.033449,0.004938,0.033803,0.000780
700,1.394595,3,0.7584,97.0777,10.4909,2.6227,9.882,0.009837,-0.003464,0.079914,7.071,2.811,1674955.0,0.50646,0.01167,0.033493,0.004940,0.033846,0.000780
725,1.444331,0,0.7584,97.0777,10.4909,2.6227,9.882,0.010002,-0.003465,0.079935,7.188,2.694,1675411.9,0.49040,0.01162,0.032436,0.004874,0.032791,0.000777
725,1.444331,1,0.7584,97.0777,10.4909,2.6227,9.882,0.009994,-0.003491,0.079960,7.180,2.701,1675923.6,0.49153,0.01162,0.032532,0.004882,0.032887,0.000778
725,1.444331,2,0.7584,97.0777,10.4909,2.6227,9.882,0.010002,-0.003458,0.079929,7.188,2.693,1675268.1,0.49032,0.01162,0.032425,0.004872,0.032780,0.000777
725,1.444331,3,0.7584,97.0777,10.4909,2.6227,9.882,0.010006,-0.003462,0.079932,7.191,2.691,1675345.5,0.48997,0.01162,0.032404,0.004871,0.032759,0.000777
750,1.494067,0,0.7584,97.0777,10.4909,2.6227,9.882,0.010116,-0.003478,0.079962,7.268,2.614,1675974.4,0.47949,0.01158,0.031727,0.004828,0.032083,0.000775
750,1.494067,1,0.7584,97.0777,10.4909,2.6227,9.882,0.010149,-0.003478,0.079967,7.291,2.590,1676067.6,0.47629,0.01157,0.031516,0.004813,0.031872,0.000774
750,1.494067,2,0.7584,97.0777,10.4909,2.6227,9.882,0.010102,-0.003464,0.079947,7.260,2.622,1675644.8,0.48060,0.01159,0.031789,0.004831,0.032145,0.000775
750,1.494067,3,0.7584,97.0777,10.4909,2.6227,9.882,0.010134,-0.003474,0.079961,7.281,2.601,1675951.6,0.47770,0.01158,0.031606,0.004819,0.031962,0.000775
775,1.543803,0,0.7584,97.0777,10.4909,2.6227,9.882,0.010076,-0.003521,0.080000,7.235,2.646,1676774.3,0.48413,0.01160,0.032068,0.004854,0.032424,0.000777
775,1.543803,1,0.7584,97.0777,10.4909,2.6227,9.882,0.010078,-0.003495,0.079975,7.240,2.642,1676242.3,0.48345,0.01160,0.032002,0.004848,0.032358,0.000776
775,1.543803,2,0.7584,97.0777,10.4909,2.6227,9.882,0.010092,-0.003502,0.079983,7.249,2.633,1676415.3,0.48222,0.01159,0.031926,0.004843,0.032282,0.000776
775,1.543803,3,0.7584,97.0777,10.4909,2.6227,9.882,0.010063,-0.003496,0.079974,7.228,2.653,1676213.5,0.48498,0.01160,0.032103,0.004854,0.032459,0.000776
800,1.593539,0,0.7584,97.0777,10.4909,2.6227,9.882,0.010063,-0.003504,0.079982,7.228,2.654,1676383.4,0.48507,0.01160,0.032116,0.004856,0.032472,0.000777
800,1.593539,1,0.7584,97.0777,10.4909,2.6227,9.882,0.009942,-0.003494,0.079957,7.143,2.739,1675855.5,0.49670,0.01164,0.032875,0.004904,0.033229,0.000779
800,1.593539,2,0.7584,97.0777,10.4909,2.6227,9.882,0.010046,-0.003514,0.079989,7.215,2.666,1676540.3,0.48684,0.01161,0.032241,0.004865,0.032597,0.000777
800,1.593539,3,0.7584,97.0777,10.4909,2.6227,9.882,0.010046,-0.003502,0.079977,7.216,2.665,1676282.7,0.48667,0.01161,0.032220,0.004863,0.032575,0.000777
825,1.643275,0,0.7584,97.0777,10.4909,2.6227,9.882,0.010063,-0.003498,0.079976,7.228,2.653,1676258.5,0.48500,0.01160,0.032107,0.004855,0.032463,0.000776
825,1.643275,1,0.7584,97.0777,10.4909,2.6227,9.882,0.010062,-0.003492,0.079969,7.228,2.654,1676125.1,0.48501,0.01160,0.032102,0.004854,0.032458,0.000776
825,1.643275,2,0.7584,97.0777,10.4909,2.6227,9.882,0.010068,-0.003502,0.079980,7.231,2.650,1676346.7,0.48459,0.01160,0.032082,0.004853,0.032438,0.000776
825,1.643275,3,0.7584,97.0777,10.4909,2.6227,9.882,0.010060,-0.003489,0.079967,7.227,2.654,1676064.2,0.48511,0.01160,0.032106,0.004854,0.032462,0.000776
850,1.693011,0,0.7584,97.0777,10.4909,2.6227,9.882,0.010032,-0.003485,0.079958,7.207,2.674,1675893.0,0.48783,0.01161,0.032282,0.004865,0.032638,0.000777
850,1.693011,1,0.7584,97.0777,10.4909,2.6227,9.882,0.010059,-0.003535,0.080011,7.222,2.660,1677005.3,0.48599,0.01160,0.032202,0.004864,0.032558,0.000777
850,1.693011,2,0.7584,97.0777,10.4909,2.6227,9.882,0.010058,-0.003482,0.079959,7.226,2.655,1675899.5,0.48521,0.01160,0.032107,0.004853,0.032463,0.000776
850,1.693011,3,0.7584,97.0777,10.4909,2.6227,9.882,0.010042,-0.003517,0.079991,7.212,2.670,1676583.8,0.48731,0.01161,0.032274,0.004867,0.032630,0.000777
875,1.742747,0,0.7584,97.0777,10.4909,2.6227,9.882,0.010072,-0.003552,0.080031,7.230,2.652,1677408.4,0.48499,0.01160,0.032150,0.004862,0.032507,0.000778
875,1.742747,1,0.7584,97.0777,10.4909,2.6227,9.882,0.009795,-0.003583,0.080027,7.030,2.852,1677334.0,0.51243,0.01169,0.033988,0.004981,0.034342,0.000784
875,1.742747,2,0.7584,97.0777,10.4909,2.6227,9.882,0.010056,-0.003542,0.080018,7.220,2.662,1677142.2,0.48631,0.01160,0.032228,0.004867,0.032584,0.000778
875,1.742747,3,0.7584,97.0777,10.4909,2.6227,9.882,0.010074,-0.003550,0.080029,7.232,2.650,1677373.2,0.48473,0.01160,0.032131,0.004861,0.032488,0.000777
900,1.792483,0,0.7584,97.0777,10.4909,2.6227,9.882,0.010045,-0.003525,0.080000,7.213,2.668,1676760.2,0.48715,0.01161,0.032270,0.004868,0.032626,0.000777
900,1.792483,1,0.7584,97.0777,10.4909,2.6227,9.882,0.010058,-0.003535,0.080012,7.221,2.660,1677011.9,0.48609,0.01160,0.032208,0.004865,0.032564,0.000777
900,1.792483,2,0.7584,97.0777,10.4909,2.6227,9.882,0.010063,-0.003523,0.080001,7.226,2.656,1676779.0,0.48543,0.01160,0.032155,0.004860,0.032511,0.000777
900,1.792483,3,0.7584,97.0777,10.4909,2.6227,9.882,0.010077,-0.003562,0.080041,7.233,2.649,1677620.3,0.48459,0.01160,0.032131,0.004862,0.032488,0.000778
925,1.842218,0,0.7584,97.0777,10.4909,2.6227,9.882,0.010007,-0.003532,0.080002,7.185,2.696,1676807.8,0.49101,0.01162,0.032530,0.004886,0.032886,0.000778
925,1.842218,1,0.7584,97.0777,10.4909,2.6227,9.882,0.009986,-0.003520,0.079988,7.172,2.710,1676507.3,0.49280,0.01163,0.032639,0.004892,0.032995,0.000778
925,1.842218,2,0.7584,97.0777,10.4909,2.6227,9.882,0.009996,-0.003540,0.080008,7.177,2.705,1676942.1,0.49218,0.01162,0.032614,0.004892,0.032970,0.000779
925,1.842218,3,0.7584,97.0777,10.4909,2.6227,9.882,0.010019,-0.003541,0.080012,7.193,2.689,1677026.0,0.48998,0.01162,0.032470,0.004882,0.032826,0.000778
