step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
25,0.051725,0,0.8519,109.0476,10.4847,2.6212,8.568,0.000156,-0.000102,0.085296,0.105,8.463,1786713.3,0.92445,0.07006,0.070331,0.005459,0.070341,0.005331
25,0.051725,1,0.8519,109.0476,10.4847,2.6212,8.568,0.000156,-0.000102,0.085296,0.105,8.463,1786714.6,0.92445,0.07006,0.070331,0.005459,0.070341,0.005331
25,0.051725,2,0.8519,109.0476,10.4847,2.6212,8.568,0.000156,-0.000102,0.085296,0.105,8.463,1786713.4,0.92445,0.07006,0.070331,0.005459,0.070341,0.005331
25,0.051725,3,0.8519,109.0476,10.4847,2.6212,8.568,0.000156,-0.000102,0.085296,0.105,8.463,1786713.7,0.92445,0.07006,0.070331,0.005459,0.070341,0.005331
50,0.101461,0,0.8519,109.0476,10.4847,2.6212,8.568,0.000209,-0.000224,0.085418,0.140,8.428,1789261.2,0.92295,0.06943,0.070414,0.005470,0.070427,0.005298
50,0.101461,1,0.8519,109.0476,10.4847,2.6212,8.568,0.000209,-0.000224,0.085418,0.140,8.428,1789260.2,0.92295,0.06943,0.070414,0.005470,0.070427,0.005298
50,0.101461,2,0.8519,109.0476,10.4847,2.6212,8.568,0.000209,-0.000224,0.085418,0.140,8.427,1789264.6,0.92295,0.06943,0.070414,0.005470,0.070427,0.005298
50,0.101461,3,0.8519,109.0476,10.4847,2.6212,8.568,0.000209,-0.000224,0.085418,0.140,8.427,1789260.9,0.92295,0.06943,0.070414,0.005470,0.070427,0.005298
75,0.151197,0,0.8519,109.0476,10.4847,2.6212,8.568,0.000666,-0.000349,0.085545,0.446,8.122,1791937.9,0.92063,0.06176,0.070421,0.005275,0.070460,0.004727
75,0.151197,1,0.8519,109.0476,10.4847,2.6212,8.568,0.000665,-0.000349,0.085545,0.445,8.123,1791935.8,0.92063,0.06178,0.070421,0.005275,0.070460,0.004728
75,0.151197,2,0.8519,109.0476,10.4847,2.6212,8.568,0.000664,-0.000349,0.085545,0.445,8.123,1791937.8,0.92063,0.06178,0.070421,0.005276,0.070460,0.004728
75,0.151197,3,0.8519,109.0476,10.4847,2.6212,8.568,0.000665,-0.000349,0.085545,0.445,8.123,1791935.3,0.92063,0.06178,0.070421,0.005276,0.070460,0.004728
100,0.200933,0,0.8519,109.0476,10.4847,2.6212,8.568,0.000467,-0.000480,0.085674,0.312,8.256,1794638.1,0.91960,0.06559,0.070565,0.005420,0.070594,0.005035
100,0.200933,1,0.8519,109.0476,10.4847,2.6212,8.568,0.000467,-0.000480,0.085674,0.312,8.256,1794637.2,0.91960,0.06559,0.070565,0.005420,0.070594,0.005035
100,0.200933,2,0.8519,109.0476,10.4847,2.6212,8.568,0.000467,-0.000480,0.085674,0.312,8.256,1794637.5,0.91960,0.06559,0.070565,0.005420,0.070594,0.005035
100,0.200933,3,0.8519,109.0476,10.4847,2.6212,8.568,0.000467,-0.000480,0.085674,0.312,8.256,1794637.1,0.91960,0.06559,0.070565,0.005420,0.070594,0.005035
125,0.250669,0,0.8519,109.0476,10.4847,2.6212,8.568,0.000378,-0.000649,0.085844,0.252,8.316,1798185.6,0.91788,0.06760,0.070717,0.005521,0.070740,0.005210
125,0.250669,1,0.8519,109.0476,10.4847,2.6212,8.568,0.000378,-0.000649,0.085843,0.252,8.316,1798179.9,0.91788,0.06760,0.070716,0.005521,0.070740,0.005210
125,0.250669,2,0.8519,109.0476,10.4847,2.6212,8.568,0.000378,-0.000649,0.085844,0.252,8.315,1798186.5,0.91788,0.06759,0.070717,0.005521,0.070740,0.005209
125,0.250669,3,0.8519,109.0476,10.4847,2.6212,8.568,0.000378,-0.000649,0.085843,0.252,8.316,1798179.4,0.91788,0.06760,0.070716,0.005521,0.070740,0.005210
150,0.300405,0,0.8519,109.0476,10.4847,2.6212,8.568,0.000812,-0.000988,0.086186,0.540,8.028,1805346.9,0.91373,0.06103,0.070935,0.005410,0.070983,0.004741
150,0.300405,1,0.8519,109.0476,10.4847,2.6212,8.568,0.000811,-0.000988,0.086185,0.539,8.029,1805331.8,0.91374,0.06105,0.070934,0.005410,0.070982,0.004742
150,0.300405,2,0.8519,109.0476,10.4847,2.6212,8.568,0.000812,-0.000988,0.086186,0.540,8.028,1805347.0,0.91373,0.06103,0.070935,0.005410,0.070983,0.004741
150,0.300405,3,0.8519,109.0476,10.4847,2.6212,8.568,0.000811,-0.000987,0.086185,0.539,8.029,1805330.2,0.91374,0.06105,0.070934,0.005410,0.070982,0.004743
175,0.350141,0,0.8519,109.0476,10.4847,2.6212,8.568,0.001121,-0.001348,0.086549,0.742,7.825,1812957.7,0.90970,0.05758,0.071202,0.005434,0.071267,0.004511
175,0.350141,1,0.8519,109.0476,10.4847,2.6212,8.568,0.001122,-0.001350,0.086550,0.743,7.825,1812987.8,0.90969,0.05756,0.071204,0.005434,0.071268,0.004510
175,0.350141,2,0.8519,109.0476,10.4847,2.6212,8.568,0.001121,-0.001348,0.086549,0.742,7.826,1812954.5,0.90970,0.05758,0.071202,0.005434,0.071267,0.004511
175,0.350141,3,0.8519,109.0476,10.4847,2.6212,8.568,0.001122,-0.001349,0.086550,0.743,7.825,1812983.8,0.90969,0.05757,0.071203,0.005434,0.071268,0.004510
