step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
75,0.151197,3,0.2597,33.2381,10.4902,2.6226,16.889,0.005631,-0.000140,0.026708,12.172,4.717,559753.4,0.64620,0.01542,0.004691,0.001129,0.004823,0.000115
100,0.200933,0,0.2597,33.2381,10.4902,2.6226,16.889,0.002275,-0.000207,0.026273,4.967,11.922,550642.3,1.37956,0.02710,0.009910,0.001058,0.009965,0.000196
100,0.200933,1,0.2597,33.2381,10.4902,2.6226,16.889,0.002268,-0.000199,0.026264,4.953,11.936,550457.7,1.38071,0.02714,0.009912,0.001056,0.009966,0.000196
100,0.200933,2,0.2597,33.2381,10.4902,2.6226,16.889,0.002269,-0.000193,0.026259,4.956,11.933,550333.1,1.38044,0.02713,0.009906,0.001056,0.009960,0.000196
100,0.200933,3,0.2597,33.2381,10.4902,2.6226,16.889,0.002284,-0.000211,0.026278,4.987,11.902,550736.4,1.37786,0.02704,0.009901,0.001060,0.009956,0.000195
125,0.250669,0,0.2597,33.2381,10.4902,2.6226,16.889,0.002451,-0.000282,0.026363,5.335,11.554,552529.1,1.34874,0.02600,0.009749,0.001100,0.009809,0.000189
125,0.250669,1,0.2597,33.2381,10.4902,2.6226,16.889,0.002472,-0.000292,0.026375,5.377,11.512,552783.0,1.34519,0.02587,0.009731,0.001105,0.009792,0.000188
125,0.250669,2,0.2597,33.2381,10.4902,2.6226,16.889,0.002473,-0.000291,0.026374,5.381,11.509,552757.0,1.34491,0.02586,0.009728,0.001105,0.009789,0.000188
125,0.250669,3,0.2597,33.2381,10.4902,2.6226,16.889,0.002488,-0.000300,0.026385,5.411,11.478,552990.9,1.34234,0.02577,0.009717,0.001109,0.009779,0.000188
150,0.300405,0,0.2597,33.2381,10.4902,2.6226,16.889,0.002688,-0.000421,0.026525,5.816,11.073,555908.4,1.30852,0.02455,0.009565,0.001156,0.009633,0.000181
150,0.300405,1,0.2597,33.2381,10.4902,2.6226,16.889,0.002695,-0.000440,0.026545,5.827,11.062,556334.4,1.30759,0.02451,0.009573,0.001159,0.009641,0.000181
150,0.300405,2,0.2597,33.2381,10.4902,2.6226,16.889,0.002684,-0.000423,0.026526,5.808,11.081,555947.8,1.30919,0.02457,0.009572,0.001155,0.009640,0.000181
150,0.300405,3,0.2597,33.2381,10.4902,2.6226,16.889,0.002692,-0.000436,0.026540,5.822,11.067,556234.5,1.30803,0.02453,0.009573,0.001158,0.009641,0.000181
175,0.350141,0,0.2597,33.2381,10.4902,2.6226,16.889,0.003227,-0.000630,0.026792,6.918,9.971,561512.1,1.20691,0.02199,0.008979,0.001256,0.009065,0.000165
175,0.350141,1,0.2597,33.2381,10.4902,2.6226,16.889,0.003258,-0.000631,0.026797,6.984,9.906,561625.3,1.20043,0.02187,0.008933,0.001260,0.009020,0.000164
175,0.350141,2,0.2597,33.2381,10.4902,2.6226,16.889,0.001539,-0.000615,0.026626,3.313,13.577,558043.7,1.43170,0.04049,0.010586,0.000914,0.010621,0.000300
175,0.350141,3,0.2597,33.2381,10.4902,2.6226,16.889,0.003166,-0.000614,0.026769,6.793,10.097,561032.1,1.21873,0.02226,0.009054,0.001247,0.009138,0.000167
200,0.399877,0,0.2597,33.2381,10.4902,2.6226,16.889,0.003560,-0.000840,0.027043,7.565,9.324,566777.1,1.14340,0.02076,0.008653,0.001309,0.008750,0.000159
200,0.399877,1,0.2597,33.2381,10.4902,2.6226,16.889,0.003647,-0.000814,0.027028,7.754,9.135,566470.3,1.12458,0.02041,0.008497,0.001315,0.008597,0.000156
200,0.399877,2,0.2597,33.2381,10.4902,2.6226,16.889,0.003689,-0.000821,0.027041,7.841,9.048,566724.9,1.11602,0.02025,0.008438,0.001318,0.008539,0.000155
200,0.399877,3,0.2597,33.2381,10.4902,2.6226,16.889,0.003595,-0.000844,0.027051,7.636,9.253,566943.9,1.13633,0.02063,0.008603,0.001313,0.008701,0.000158
225,0.449613,0,0.2597,33.2381,10.4902,2.6226,16.889,0.001220,-0.001070,0.027065,2.584,14.305,567230.8,1.39561,0.05888,0.010666,0.000933,0.010697,0.000451
225,0.449613,1,0.2597,33.2381,10.4902,2.6226,16.889,0.003422,-0.001111,0.027293,7.204,9.685,572019.7,1.17973,0.02139,0.009102,0.001319,0.009196,0.000167
225,0.449613,2,0.2597,33.2381,10.4902,2.6226,16.889,0.002820,-0.001091,0.027204,5.950,10.939,570157.2,1.29845,0.02410,0.009982,0.001228,0.010055,0.000187
225,0.449613,3,0.2597,33.2381,10.4902,2.6226,16.889,0.006827,-0.001112,0.027926,14.150,2.739,585283.9,0.42149,0.01425,0.003307,0.000954,0.003440,0.000116
250,0.499349,0,0.2597,33.2381,10.4902,2.6226,16.889,0.003327,-0.001272,0.027442,6.964,9.925,575128.3,1.20378,0.02182,0.009395,0.001321,0.009485,0.000172
250,0.499349,1,0.2597,33.2381,10.4902,2.6226,16.889,0.004154,-0.001320,0.027601,8.655,8.234,578476.1,1.03273,0.01893,0.008116,0.001388,0.008233,0.000151
250,0.499349,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.008909,-0.001219,0.028609,-18.145,35.034,599590.4,1.08408,0.80441,0.010968,0.003655,0.009284,0.006889
250,0.499349,3,0.2597,33.2381,10.4902,2.6226,16.889,0.003360,-0.001260,0.027434,7.034,9.855,574973.7,1.19682,0.02169,0.009334,0.001324,0.009426,0.000171
275,0.549085,0,0.2597,33.2381,10.4902,2.6226,16.889,0.003659,-0.001597,0.027806,7.562,9.327,582768.8,1.14528,0.02067,0.009163,0.001385,0.009266,0.000167
275,0.549085,1,0.2597,33.2381,10.4902,2.6226,16.889,0.003785,-0.001614,0.027839,7.815,9.074,583467.5,1.12021,0.02020,0.008978,0.001398,0.009085,0.000164
275,0.549085,2,0.2597,33.2381,10.4902,2.6226,16.889,0.003720,-0.001578,0.027795,7.692,9.198,582539.4,1.13238,0.02043,0.009050,0.001389,0.009154,0.000165
275,0.549085,3,0.2597,33.2381,10.4902,2.6226,16.889,0.004434,-0.001590,0.027912,9.141,7.748,584980.2,0.98189,0.01823,0.007879,0.001418,0.008004,0.000149
300,0.598820,0,0.2597,33.2381,10.4902,2.6226,16.889,0.004290,-0.001988,0.028282,8.724,8.165,592746.7,1.02675,0.01874,0.008471,0.001459,0.008594,0.000157
300,0.598820,1,0.2597,33.2381,10.4902,2.6226,16.889,0.004132,-0.001941,0.028212,8.422,8.467,591279.7,1.05809,0.01921,0.008694,0.001449,0.008812,0.000160
300,0.598820,2,0.2597,33.2381,10.4902,2.6226,16.889,0.003713,-0.002033,0.028246,7.554,9.335,591982.9,1.14700,0.02063,0.009470,0.001429,0.009576,0.000172
300,0.598820,3,0.2597,33.2381,10.4902,2.6226,16.889,0.004127,-0.001979,0.028249,8.401,8.488,592049.3,1.06033,0.01923,0.008736,0.001453,0.008854,0.000161
325,0.648556,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.001715,-0.002473,0.028492,-3.450,20.340,597147.4,1.09659,0.25843,0.009430,0.001631,0.009315,0.002195
325,0.648556,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.001596,-0.002478,0.028490,-3.211,20.101,597109.1,1.10180,0.24698,0.009461,0.001570,0.009358,0.002098
325,0.648556,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.001687,-0.002361,0.028378,-3.408,20.297,594762.7,1.09613,0.25681,0.009349,0.001611,0.009237,0.002164
325,0.648556,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.001750,-0.002359,0.028380,-3.535,20.425,594791.8,1.09336,0.26290,0.009334,0.001643,0.009215,0.002216
350,0.698292,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.001988,-0.002469,0.028506,-4.000,20.889,597434.0,1.08473,0.28473,0.009370,0.001772,0.009223,0.002421
350,0.698292,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.002051,-0.002462,0.028503,-4.126,21.016,597378.8,1.08192,0.29081,0.009352,0.001804,0.009198,0.002472
350,0.698292,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.002178,-0.002462,0.028512,-4.381,21.271,597567.2,1.07645,0.30302,0.009327,0.001871,0.009157,0.002578
350,0.698292,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.002161,-0.002489,0.028538,-4.344,21.233,598112.5,1.07758,0.30116,0.009351,0.001864,0.009183,0.002567
375,0.748028,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.002605,-0.002326,0.028413,-5.261,22.150,595481.1,1.05608,0.34522,0.009151,0.002086,0.008921,0.002916
375,0.748028,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.002724,-0.002310,0.028408,-5.502,22.391,595378.7,1.05077,0.35362,0.009119,0.002122,0.008873,0.002986
375,0.748028,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.002726,-0.002306,0.028404,-5.508,22.397,595301.5,1.05060,0.35383,0.009115,0.002122,0.008869,0.002987
375,0.748028,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.002674,-0.002312,0.028406,-5.402,22.291,595336.6,1.05293,0.35020,0.009129,0.002107,0.008890,0.002957
400,0.797764,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.002562,-0.002688,0.028769,-5.108,21.998,602953.5,1.06339,0.33782,0.009434,0.002094,0.009210,0.002926
400,0.797764,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.002809,-0.002657,0.028762,-5.605,22.494,602806.2,1.05235,0.35717,0.009368,0.002187,0.009110,0.003092
400,0.797764,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.002452,-0.002640,0.028713,-4.900,21.789,601766.6,1.06736,0.32774,0.009416,0.002030,0.009208,0.002827
400,0.797764,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.002491,-0.002664,0.028739,-4.972,21.862,602326.9,1.06605,0.33124,0.009427,0.002053,0.009214,0.002863
425,0.847500,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.002772,-0.002919,0.029019,-5.482,22.371,608179.0,1.05786,0.35294,0.009576,0.002205,0.009321,0.003110
425,0.847500,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.002529,-0.002835,0.028913,-5.018,21.908,605958.5,1.06698,0.33338,0.009552,0.002089,0.009333,0.002916
425,0.847500,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.002629,-0.002858,0.028945,-5.211,22.100,606635.1,1.06307,0.34277,0.009554,0.002146,0.009320,0.003005
425,0.847500,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.001663,-0.002732,0.028747,-3.316,20.205,602488.9,1.10268,0.25098,0.009645,0.001615,0.009535,0.002170
450,0.897236,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.001850,-0.003048,0.029074,-3.648,20.537,609335.9,1.09933,0.26596,0.009854,0.001729,0.009724,0.002352
450,0.897236,1,0.2597,33.2381,10.4902,2.6226,16.889,0.002349,-0.003206,0.029268,4.604,12.285,613405.4,1.41621,0.02794,0.012633,0.001269,0.012694,0.000250
450,0.897236,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.001740,-0.003215,0.029234,-3.412,20.301,612704.0,1.10657,0.25375,0.010014,0.001676,0.009896,0.002269
450,0.897236,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.002330,-0.002782,0.028843,-4.633,21.522,604502.1,1.07472,0.31468,0.009546,0.001975,0.009356,0.002739
475,0.946972,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.005998,-0.003660,0.030229,-11.445,28.334,633541.2,0.98237,0.55389,0.010257,0.003327,0.009393,0.005296
475,0.946972,1,0.2597,33.2381,10.4902,2.6226,16.889,0.008804,-0.003797,0.031040,16.478,0.411,650535.6,0.15269,0.01342,0.001438,0.000566,0.001539,0.000135
475,0.946972,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.020018,-0.003760,0.035839,-33.956,50.845,751132.9,1.08865,1.41320,0.022746,0.007582,0.014632,0.018994
475,0.946972,3,0.2597,33.2381,10.4902,2.6226,16.889,0.005266,-0.003617,0.030049,10.092,6.797,629773.8,0.88226,0.01688,0.008179,0.001618,0.008336,0.000159
500,0.996708,0,0.2597,33.2381,10.4902,2.6226,16.889,0.002922,-0.004697,0.030803,5.444,11.445,645574.3,1.35188,0.02499,0.013338,0.001520,0.013422,0.000248
500,0.996708,1,0.2597,33.2381,10.4902,2.6226,16.889,0.003505,-0.004512,0.030680,6.560,10.330,642995.7,1.24980,0.02224,0.012204,0.001624,0.012309,0.000219
500,0.996708,2,0.2597,33.2381,10.4902,2.6226,16.889,0.001116,-0.004496,0.030484,2.098,14.791,638882.2,1.34627,0.08531,0.013051,0.001308,0.013091,0.000830
500,0.996708,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.005878,-0.004616,0.031143,-10.879,27.768,652712.0,0.99081,0.53113,0.010892,0.003396,0.010056,0.005391
525,1.046444,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.003168,-0.005192,0.031320,-5.806,22.695,656416.4,1.06625,0.36408,0.011267,0.002611,0.010945,0.003737
525,1.046444,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.006378,-0.005331,0.031942,-11.518,28.407,669444.4,0.97920,0.55680,0.011430,0.003737,0.010454,0.005944
525,1.046444,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.003618,-0.005279,0.031455,-6.605,23.494,659244.7,1.05144,0.39150,0.011280,0.002774,0.010886,0.004053
525,1.046444,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.005012,-0.005324,0.031690,-9.099,25.988,664167.4,1.01070,0.47422,0.011275,0.003241,0.010621,0.004983
550,1.096180,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.005665,-0.005243,0.031721,-10.288,27.177,664811.3,0.99467,0.51161,0.011266,0.003430,0.010473,0.005387
550,1.096180,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.005333,-0.005113,0.031534,-9.737,26.626,660907.2,1.00317,0.49428,0.011158,0.003304,0.010438,0.005143
550,1.096180,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.006165,-0.005368,0.031936,-11.131,28.020,669323.2,0.98344,0.54125,0.011413,0.003642,0.010496,0.005776
550,1.096180,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.005518,-0.005150,0.031602,-10.056,26.945,662332.5,0.99848,0.50432,0.011195,0.003367,0.010435,0.005270
575,1.145916,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.002540,-0.005875,0.031943,-4.561,21.450,669475.8,1.08880,0.30859,0.011850,0.002360,0.011625,0.003295
575,1.145916,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.002326,-0.005648,0.031701,-4.207,21.096,664398.2,1.09894,0.29001,0.011749,0.002194,0.011556,0.003050
575,1.145916,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.005243,-0.005679,0.032078,-9.408,26.297,672290.7,1.00414,0.48393,0.011518,0.003373,0.010812,0.005210
575,1.145916,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.004787,-0.006010,0.032334,-8.514,25.403,677655.2,1.01425,0.45581,0.011711,0.003289,0.011095,0.004986
600,1.195652,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.003992,-0.005304,0.031525,-7.274,24.163,660711.3,1.03940,0.41447,0.011268,0.002907,0.010809,0.004310
600,1.195652,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.004188,-0.005319,0.031566,-7.624,24.514,661565.7,1.03309,0.42649,0.011266,0.002978,0.010771,0.004447
600,1.195652,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.003868,-0.005023,0.031231,-7.115,24.004,654551.4,1.04425,0.40899,0.011093,0.002822,0.010658,0.004174
600,1.195652,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.004419,-0.005228,0.031507,-8.063,24.952,660323.2,1.02594,0.44155,0.011195,0.003046,0.010657,0.004586
625,1.245387,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.002916,-0.004788,0.030893,-5.415,22.304,647472.2,1.07751,0.35065,0.011043,0.002471,0.010761,0.003502
625,1.245387,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.002980,-0.004907,0.031018,-5.513,22.402,650075.3,1.07425,0.35402,0.011107,0.002508,0.010815,0.003564
625,1.245387,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.003519,-0.005002,0.031169,-6.483,23.372,653246.8,1.05566,0.38731,0.011108,0.002700,0.010732,0.003937
625,1.245387,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.003070,-0.004886,0.031005,-5.682,22.571,649814.7,1.07084,0.35980,0.011077,0.002535,0.010772,0.003619
650,1.295123,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.003028,-0.005102,0.031216,-5.567,22.456,654235.2,1.07146,0.35586,0.011226,0.002552,0.010925,0.003629
650,1.295123,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.004717,-0.005197,0.031519,-8.607,25.497,660581.1,1.01839,0.45875,0.011181,0.003131,0.010586,0.004769
650,1.295123,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.010716,-0.005168,0.032928,-18.993,35.882,690109.3,1.09646,0.83951,0.014862,0.004958,0.012440,0.009525
650,1.295123,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.002488,-0.005288,0.031354,-4.552,21.441,657120.8,1.09389,0.30799,0.011468,0.002265,0.011252,0.003168
675,1.344859,0,0.2597,33.2381,10.4902,2.6226,16.889,0.007380,-0.004744,0.031586,13.513,3.376,661989.1,0.49769,0.01423,0.005017,0.001358,0.005196,0.000149
675,1.344859,1,0.2597,33.2381,10.4902,2.6226,16.889,0.003096,-0.004499,0.030623,5.803,11.086,641799.7,1.32050,0.02397,0.012867,0.001544,0.012957,0.000235
675,1.344859,2,0.2597,33.2381,10.4902,2.6226,16.889,0.002607,-0.004605,0.030683,4.875,12.015,643063.1,1.40033,0.02667,0.013723,0.001434,0.013795,0.000263
675,1.344859,3,0.2597,33.2381,10.4902,2.6226,16.889,0.001155,-0.004464,0.030453,2.174,14.716,638236.5,1.35104,0.08185,0.013071,0.001291,0.013110,0.000794
700,1.394595,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.002628,-0.004405,0.030485,-4.946,21.835,638921.4,1.08630,0.32879,0.010800,0.002275,0.010564,0.003197
700,1.394595,1,0.2597,33.2381,10.4902,2.6226,16.889,0.003063,-0.004575,0.030696,5.728,11.162,643327.0,1.32720,0.02418,0.012996,0.001543,0.013085,0.000238
700,1.394595,2,0.2597,33.2381,10.4902,2.6226,16.889,0.002987,-0.004446,0.030560,5.610,11.279,640482.8,1.33692,0.02454,0.012979,0.001516,0.013065,0.000240
700,1.394595,3,0.2597,33.2381,10.4902,2.6226,16.889,0.003031,-0.004621,0.030738,5.659,11.230,644214.6,1.33320,0.02437,0.013093,0.001540,0.013181,0.000241
725,1.444331,0,0.2597,33.2381,10.4902,2.6226,16.889,0.003640,-0.004511,0.030695,6.811,10.078,643310.1,1.22599,0.02168,0.011976,0.001646,0.012087,0.000214
725,1.444331,1,0.2597,33.2381,10.4902,2.6226,16.889,0.003654,-0.004288,0.030476,6.886,10.003,638714.3,1.21838,0.02155,0.011730,0.001628,0.011841,0.000209
725,1.444331,2,0.2597,33.2381,10.4902,2.6226,16.889,0.003192,-0.004262,0.030397,6.028,10.861,637076.6,1.29938,0.02345,0.012470,0.001545,0.012563,0.000227
725,1.444331,3,0.2597,33.2381,10.4902,2.6226,16.889,0.003752,-0.004388,0.030586,7.046,9.843,641033.9,1.20269,0.02124,0.011659,0.001651,0.011773,0.000208
750,1.494067,0,0.2597,33.2381,10.4902,2.6226,16.889,0.002326,-0.003727,0.029785,4.480,12.409,624241.0,1.42701,0.02833,0.013186,0.001297,0.013247,0.000263
750,1.494067,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.001203,-0.003726,0.029717,-2.320,19.209,622826.0,1.14231,0.20813,0.010625,0.001494,0.010556,0.001923
750,1.494067,2,0.2597,33.2381,10.4902,2.6226,16.889,0.005034,-0.003664,0.030056,9.641,7.248,629926.2,0.93150,0.01738,0.008653,0.001637,0.008805,0.000164
750,1.494067,3,0.2597,33.2381,10.4902,2.6226,16.889,0.002555,-0.003553,0.029631,4.946,11.943,621013.4,1.39126,0.02662,0.012713,0.001346,0.012782,0.000245
775,1.543803,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.005159,-0.002763,0.029189,-10.179,27.068,611757.0,0.98853,0.50819,0.009475,0.002902,0.008813,0.004531
775,1.543803,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.005365,-0.002714,0.029179,-10.595,27.484,611537.7,0.98308,0.52126,0.009463,0.002954,0.008758,0.004644
775,1.543803,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.005479,-0.002757,0.029243,-10.799,27.688,612872.7,0.98140,0.52793,0.009511,0.002995,0.008782,0.004724
775,1.543803,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.005085,-0.002806,0.029219,-10.022,26.911,612382.9,0.99082,0.50323,0.009499,0.002887,0.008852,0.004496
800,1.593539,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.003535,-0.003563,0.029741,-6.827,23.716,623329.3,1.04219,0.39911,0.010017,0.002521,0.009646,0.003694
800,1.593539,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.004344,-0.003556,0.029841,-8.370,25.259,625410.2,1.01793,0.45129,0.009996,0.002780,0.009485,0.004205
800,1.593539,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.004546,-0.003532,0.029848,-8.761,25.650,625555.5,1.01283,0.46359,0.009990,0.002833,0.009442,0.004322
800,1.593539,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.003982,-0.003487,0.029722,-7.699,24.588,622928.0,1.02723,0.42904,0.009941,0.002658,0.009496,0.003966
825,1.643275,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.005140,-0.003584,0.029995,-9.866,26.755,628649.5,0.99950,0.49834,0.010075,0.003010,0.009410,0.004692
825,1.643275,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.004793,-0.003505,0.029859,-9.238,26.127,625801.7,1.00664,0.47857,0.009986,0.002899,0.009391,0.004465
825,1.643275,2,0.2597,33.2381,10.4902,2.6226,16.889,-0.002868,-0.003444,0.029551,-5.569,22.459,619339.2,1.06168,0.35595,0.009971,0.002296,0.009701,0.003253
825,1.643275,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.004401,-0.003494,0.029789,-8.496,25.385,624317.6,1.01579,0.45524,0.009953,0.002787,0.009432,0.004227
850,1.693011,0,0.2597,33.2381,10.4902,2.6226,16.889,0.001591,-0.002109,0.028121,3.243,13.646,589367.9,1.42582,0.04208,0.011760,0.001015,0.011798,0.000348
850,1.693011,1,0.2597,33.2381,10.4902,2.6226,16.889,0.004801,-0.001940,0.028318,9.761,7.128,593488.3,0.91585,0.01743,0.007549,0.001447,0.007685,0.000146
850,1.693011,2,0.2597,33.2381,10.4902,2.6226,16.889,0.001573,-0.001928,0.027940,3.227,13.662,585574.5,1.42513,0.04230,0.011603,0.001000,0.011641,0.000346
850,1.693011,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.005097,-0.001998,0.028426,-10.329,27.218,595768.5,0.98020,0.51291,0.008931,0.002781,0.008288,0.004337
875,1.742747,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.003123,-0.000047,0.026201,-6.846,23.735,549133.3,1.00606,0.39976,0.007518,0.001990,0.007227,0.002872
875,1.742747,1,0.2597,33.2381,10.4902,2.6226,16.889,0.002658,-0.000433,0.026534,5.749,11.140,556098.4,1.31422,0.02475,0.009615,0.001151,0.009682,0.000182
875,1.742747,2,0.2597,33.2381,10.4902,2.6226,16.889,0.002771,-0.000434,0.026546,5.993,10.897,556362.3,1.29274,0.02410,0.009462,0.001172,0.009533,0.000178
875,1.742747,3,0.2597,33.2381,10.4902,2.6226,16.889,0.002598,-0.000401,0.026496,5.627,11.262,555313.6,1.32443,0.02511,0.009665,0.001138,0.009729,0.000184
900,1.792483,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.006087,0.000198,0.026479,-13.290,30.179,554944.5,0.94205,0.62723,0.007784,0.002890,0.006911,0.004602
900,1.792483,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.011535,0.000254,0.028182,-24.160,41.049,590651.4,1.14807,1.04860,0.012273,0.004046,0.009541,0.008715
900,1.792483,2,0.2597,33.2381,10.4902,2.6226,16.889,0.000638,0.000283,0.025692,1.423,15.466,538467.3,1.36137,0.08541,0.009386,0.000823,0.009403,0.000590
900,1.792483,3,0.2597,33.2381,10.4902,2.6226,16.889,-0.038903,0.000204,0.046661,-56.485,73.375,977923.3,0.59916,1.94702,0.044520,0.013111,0.013650,0.044357
925,1.842218,0,0.2597,33.2381,10.4902,2.6226,16.889,-0.000055,0.001044,0.024923,-0.126,17.015,522347.4,1.32209,0.10087,0.008595,0.000637,0.008593,0.000656
925,1.842218,1,0.2597,33.2381,10.4902,2.6226,16.889,-0.007940,0.000873,0.026320,-17.557,34.446,551628.0,1.06633,0.78281,0.009082,0.003078,0.007730,0.005675
925,1.842218,2,0.2597,33.2381,10.4902,2.6226,16.889,0.000882,0.000839,0.025144,2.011,14.878,526969.5,1.38793,0.07496,0.009159,0.000818,0.009182,0.000496
925,1.842218,3,0.2597,33.2381,10.4902,2.6226,16.889,0.021086,0.000864,0.032784,40.028,-23.139,687100.6,-0.73730,0.37817,-0.009085,-0.002077,-0.008292,0.004253
