step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
25,0.051725,0,0.6181,79.1228,10.4902,2.6225,11.853,0.000441,-0.000040,0.061856,0.408,11.444,1296387.4,1.43499,0.02902,0.057442,0.001571,0.057452,0.001162
25,0.051725,1,0.6181,79.1228,10.4902,2.6225,11.853,0.000441,-0.000040,0.061856,0.408,11.444,1296388.8,1.43499,0.02902,0.057442,0.001571,0.057452,0.001162
25,0.051725,2,0.6181,79.1228,10.4902,2.6225,11.853,0.000441,-0.000040,0.061856,0.408,11.444,1296387.6,1.43499,0.02902,0.057442,0.001571,0.057452,0.001162
25,0.051725,3,0.6181,79.1228,10.4902,2.6225,11.853,0.000441,-0.000040,0.061856,0.409,11.444,1296389.4,1.43499,0.02902,0.057442,0.001571,0.057452,0.001162
50,0.101461,0,0.6181,79.1228,10.4902,2.6225,11.853,0.000599,-0.000101,0.061918,0.554,11.299,1297697.8,1.42344,0.02840,0.057091,0.001692,0.057105,0.001139
50,0.101461,1,0.6181,79.1228,10.4902,2.6225,11.853,0.000599,-0.000101,0.061918,0.554,11.299,1297698.8,1.42344,0.02840,0.057091,0.001692,0.057105,0.001139
50,0.101461,2,0.6181,79.1228,10.4902,2.6225,11.853,0.000598,-0.000101,0.061918,0.554,11.299,1297699.4,1.42346,0.02841,0.057092,0.001691,0.057106,0.001140
50,0.101461,3,0.6181,79.1228,10.4902,2.6225,11.853,0.000599,-0.000101,0.061918,0.554,11.298,1297700.0,1.42343,0.02840,0.057091,0.001692,0.057104,0.001139
75,0.151197,0,0.6181,79.1228,10.4902,2.6225,11.853,0.000723,-0.000171,0.061990,0.668,11.184,1299206.7,1.41387,0.02799,0.056836,0.001789,0.056853,0.001126
75,0.151197,1,0.6181,79.1228,10.4902,2.6225,11.853,0.000723,-0.000172,0.061990,0.669,11.184,1299208.3,1.41387,0.02799,0.056836,0.001789,0.056853,0.001126
75,0.151197,2,0.6181,79.1228,10.4902,2.6225,11.853,0.000723,-0.000171,0.061990,0.669,11.184,1299207.2,1.41386,0.02799,0.056836,0.001789,0.056853,0.001126
75,0.151197,3,0.6181,79.1228,10.4902,2.6225,11.853,0.000723,-0.000172,0.061990,0.669,11.184,1299209.1,1.41386,0.02799,0.056836,0.001789,0.056853,0.001126
100,0.200933,0,0.6181,79.1228,10.4902,2.6225,11.853,0.000620,-0.000248,0.062066,0.572,11.280,1300788.2,1.41855,0.02888,0.057166,0.001735,0.057180,0.001164
100,0.200933,1,0.6181,79.1228,10.4902,2.6225,11.853,0.000620,-0.000248,0.062066,0.572,11.280,1300791.0,1.41854,0.02888,0.057165,0.001736,0.057180,0.001164
100,0.200933,2,0.6181,79.1228,10.4902,2.6225,11.853,0.000620,-0.000248,0.062066,0.573,11.280,1300787.9,1.41854,0.02888,0.057165,0.001736,0.057179,0.001164
100,0.200933,3,0.6181,79.1228,10.4902,2.6225,11.853,0.000620,-0.000248,0.062066,0.572,11.280,1300790.3,1.41854,0.02888,0.057165,0.001735,0.057180,0.001164
125,0.250669,0,0.6181,79.1228,10.4902,2.6225,11.853,0.000504,-0.000346,0.062162,0.465,11.388,1302809.2,1.42339,0.02995,0.057542,0.001678,0.057554,0.001211
125,0.250669,1,0.6181,79.1228,10.4902,2.6225,11.853,0.000504,-0.000346,0.062163,0.465,11.388,1302821.6,1.42339,0.02995,0.057543,0.001678,0.057554,0.001211
125,0.250669,2,0.6181,79.1228,10.4902,2.6225,11.853,0.000504,-0.000346,0.062162,0.465,11.388,1302811.6,1.42337,0.02995,0.057541,0.001678,0.057553,0.001211
125,0.250669,3,0.6181,79.1228,10.4902,2.6225,11.853,0.000504,-0.000346,0.062163,0.464,11.388,1302821.0,1.42340,0.02995,0.057543,0.001678,0.057555,0.001211
150,0.300405,0,0.6181,79.1228,10.4902,2.6225,11.853,0.000995,-0.000544,0.062367,0.914,10.939,1307100.4,1.38722,0.02796,0.056436,0.002038,0.056461,0.001138
150,0.300405,1,0.6181,79.1228,10.4902,2.6225,11.853,0.000994,-0.000544,0.062366,0.913,10.939,1307087.5,1.38729,0.02796,0.056437,0.002038,0.056463,0.001138
150,0.300405,2,0.6181,79.1228,10.4902,2.6225,11.853,0.000995,-0.000544,0.062367,0.914,10.939,1307098.5,1.38722,0.02796,0.056436,0.002038,0.056461,0.001138
150,0.300405,3,0.6181,79.1228,10.4902,2.6225,11.853,0.000994,-0.000544,0.062366,0.913,10.939,1307086.4,1.38730,0.02796,0.056438,0.002038,0.056463,0.001138
175,0.350141,0,0.6181,79.1228,10.4902,2.6225,11.853,0.001297,-0.000783,0.062611,1.187,10.666,1312215.9,1.35797,0.02743,0.055669,0.002279,0.055704,0.001125
175,0.350141,1,0.6181,79.1228,10.4902,2.6225,11.853,0.001297,-0.000782,0.062610,1.187,10.666,1312200.2,1.35802,0.02743,0.055669,0.002279,0.055705,0.001125
175,0.350141,2,0.6181,79.1228,10.4902,2.6225,11.853,0.001297,-0.000783,0.062611,1.187,10.665,1312213.9,1.35794,0.02743,0.055667,0.002279,0.055702,0.001125
175,0.350141,3,0.6181,79.1228,10.4902,2.6225,11.853,0.001297,-0.000782,0.062610,1.187,10.666,1312198.7,1.35801,0.02743,0.055669,0.002279,0.055704,0.001125
200,0.399877,0,0.6181,79.1228,10.4902,2.6225,11.853,0.001552,-0.001046,0.062880,1.414,10.439,1317842.9,1.33320,0.02704,0.055114,0.002479,0.055158,0.001119
200,0.399877,1,0.6181,79.1228,10.4902,2.6225,11.853,0.001552,-0.001044,0.062878,1.414,10.438,1317811.3,1.33320,0.02704,0.055111,0.002479,0.055155,0.001118
200,0.399877,2,0.6181,79.1228,10.4902,2.6225,11.853,0.001551,-0.001046,0.062879,1.414,10.439,1317841.3,1.33323,0.02704,0.055115,0.002479,0.055159,0.001119
200,0.399877,3,0.6181,79.1228,10.4902,2.6225,11.853,0.001552,-0.001044,0.062878,1.414,10.438,1317809.2,1.33321,0.02704,0.055111,0.002479,0.055156,0.001118
225,0.449613,0,0.6181,79.1228,10.4902,2.6225,11.853,0.001769,-0.001312,0.063152,1.605,10.248,1323548.2,1.31226,0.02671,0.054710,0.002648,0.054763,0.001115
225,0.449613,1,0.6181,79.1228,10.4902,2.6225,11.853,0.001771,-0.001311,0.063151,1.607,10.245,1323525.6,1.31206,0.02669,0.054700,0.002649,0.054753,0.001114
225,0.449613,2,0.6181,79.1228,10.4902,2.6225,11.853,0.001768,-0.001312,0.063152,1.605,10.248,1323543.8,1.31227,0.02671,0.054710,0.002648,0.054763,0.001115
225,0.449613,3,0.6181,79.1228,10.4902,2.6225,11.853,0.001774,-0.001311,0.063151,1.609,10.243,1323525.2,1.31190,0.02668,0.054693,0.002650,0.054746,0.001113
250,0.499349,0,0.6181,79.1228,10.4902,2.6225,11.853,0.001848,-0.001511,0.063353,1.672,10.181,1327767.0,1.30330,0.02683,0.054680,0.002723,0.054736,0.001127
250,0.499349,1,0.6181,79.1228,10.4902,2.6225,11.853,0.001850,-0.001511,0.063353,1.673,10.179,1327769.4,1.30319,0.02682,0.054676,0.002724,0.054732,0.001126
250,0.499349,2,0.6181,79.1228,10.4902,2.6225,11.853,0.001849,-0.001511,0.063353,1.672,10.180,1327761.7,1.30325,0.02682,0.054677,0.002724,0.054734,0.001127
250,0.499349,3,0.6181,79.1228,10.4902,2.6225,11.853,0.001849,-0.001512,0.063353,1.672,10.181,1327775.0,1.30328,0.02683,0.054680,0.002723,0.054736,0.001127
275,0.549085,0,0.6181,79.1228,10.4902,2.6225,11.853,0.002315,-0.001648,0.063505,2.089,9.763,1330941.8,1.26566,0.02506,0.053336,0.003004,0.053410,0.001057
275,0.549085,1,0.6181,79.1228,10.4902,2.6225,11.853,0.002317,-0.001648,0.063505,2.091,9.762,1330947.0,1.26554,0.02505,0.053331,0.003005,0.053405,0.001057
275,0.549085,2,0.6181,79.1228,10.4902,2.6225,11.853,0.002315,-0.001647,0.063504,2.089,9.763,1330937.1,1.26567,0.02506,0.053336,0.003004,0.053410,0.001057
275,0.549085,3,0.6181,79.1228,10.4902,2.6225,11.853,0.002315,-0.001648,0.063505,2.089,9.763,1330954.0,1.26563,0.02506,0.053335,0.003004,0.053409,0.001057
300,0.598820,0,0.6181,79.1228,10.4902,2.6225,11.853,0.002697,-0.001807,0.063678,2.427,9.425,1334585.6,1.23434,0.02393,0.052284,0.003233,0.052374,0.001016
300,0.598820,1,0.6181,79.1228,10.4902,2.6225,11.853,0.002697,-0.001806,0.063677,2.427,9.425,1334563.9,1.23433,0.02393,0.052282,0.003233,0.052372,0.001015
300,0.598820,2,0.6181,79.1228,10.4902,2.6225,11.853,0.002696,-0.001807,0.063678,2.427,9.426,1334585.6,1.23440,0.02394,0.052286,0.003232,0.052376,0.001016
300,0.598820,3,0.6181,79.1228,10.4902,2.6225,11.853,0.002696,-0.001806,0.063678,2.427,9.426,1334575.2,1.23439,0.02394,0.052285,0.003232,0.052375,0.001016
325,0.648556,0,0.6181,79.1228,10.4902,2.6225,11.853,0.003084,-0.001923,0.063812,2.770,9.082,1337392.3,1.20387,0.02262,0.051189,0.003442,0.051296,0.000964
