step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
25,0.051725,0,0.6805,87.1028,10.4903,2.6226,10.977,0.000306,-0.000055,0.068104,0.258,10.719,1427354.4,1.28264,0.04452,0.062241,0.002441,0.062252,0.002161
25,0.051725,1,0.6805,87.1028,10.4903,2.6226,10.977,0.000306,-0.000055,0.068104,0.258,10.719,1427355.4,1.28263,0.04452,0.062241,0.002441,0.062252,0.002161
25,0.051725,2,0.6805,87.1028,10.4903,2.6226,10.977,0.000306,-0.000055,0.068104,0.258,10.719,1427354.3,1.28263,0.04452,0.062241,0.002441,0.062251,0.002161
25,0.051725,3,0.6805,87.1028,10.4903,2.6226,10.977,0.000306,-0.000055,0.068105,0.258,10.719,1427356.0,1.28263,0.04452,0.062241,0.002441,0.062252,0.002161
50,0.101461,0,0.6805,87.1028,10.4903,2.6226,10.977,0.000412,-0.000130,0.068180,0.346,10.631,1428936.4,1.27706,0.04360,0.062104,0.002496,0.062118,0.002121
50,0.101461,1,0.6805,87.1028,10.4903,2.6226,10.977,0.000412,-0.000130,0.068180,0.346,10.631,1428936.0,1.27706,0.04360,0.062104,0.002496,0.062118,0.002121
50,0.101461,2,0.6805,87.1028,10.4903,2.6226,10.977,0.000412,-0.000130,0.068180,0.346,10.631,1428935.2,1.27706,0.04360,0.062104,0.002496,0.062118,0.002121
50,0.101461,3,0.6805,87.1028,10.4903,2.6226,10.977,0.000412,-0.000130,0.068180,0.346,10.630,1428936.6,1.27705,0.04360,0.062104,0.002496,0.062118,0.002121
75,0.151197,0,0.6805,87.1028,10.4903,2.6226,10.977,0.000484,-0.000212,0.068263,0.407,10.570,1430681.5,1.27277,0.04305,0.062045,0.002540,0.062061,0.002099
75,0.151197,1,0.6805,87.1028,10.4903,2.6226,10.977,0.000485,-0.000212,0.068263,0.407,10.570,1430682.7,1.27277,0.04305,0.062045,0.002540,0.062061,0.002099
75,0.151197,2,0.6805,87.1028,10.4903,2.6226,10.977,0.000485,-0.000212,0.068263,0.407,10.570,1430681.8,1.27277,0.04305,0.062044,0.002540,0.062061,0.002099
75,0.151197,3,0.6805,87.1028,10.4903,2.6226,10.977,0.000485,-0.000212,0.068263,0.407,10.570,1430682.7,1.27277,0.04305,0.062045,0.002540,0.062061,0.002099
100,0.200933,0,0.6805,87.1028,10.4903,2.6226,10.977,0.000543,-0.000301,0.068352,0.455,10.522,1432539.3,1.26905,0.04268,0.062022,0.002579,0.062040,0.002086
100,0.200933,1,0.6805,87.1028,10.4903,2.6226,10.977,0.000543,-0.000301,0.068352,0.455,10.522,1432540.5,1.26905,0.04267,0.062022,0.002579,0.062040,0.002086
100,0.200933,2,0.6805,87.1028,10.4903,2.6226,10.977,0.000543,-0.000301,0.068352,0.455,10.521,1432538.3,1.26904,0.04267,0.062021,0.002579,0.062040,0.002086
100,0.200933,3,0.6805,87.1028,10.4903,2.6226,10.977,0.000543,-0.000301,0.068352,0.455,10.522,1432539.7,1.26905,0.04267,0.062022,0.002579,0.062040,0.002086
125,0.250669,0,0.6805,87.1028,10.4903,2.6226,10.977,0.000416,-0.000417,0.068467,0.349,10.628,1434951.9,1.27201,0.04448,0.062381,0.002561,0.062395,0.002182
125,0.250669,1,0.6805,87.1028,10.4903,2.6226,10.977,0.000416,-0.000417,0.068467,0.348,10.628,1434958.3,1.27201,0.04448,0.062381,0.002561,0.062395,0.002182
125,0.250669,2,0.6805,87.1028,10.4903,2.6226,10.977,0.000417,-0.000417,0.068467,0.349,10.628,1434952.9,1.27200,0.04447,0.062380,0.002561,0.062395,0.002182
125,0.250669,3,0.6805,87.1028,10.4903,2.6226,10.977,0.000416,-0.000417,0.068467,0.348,10.628,1434959.0,1.27202,0.04448,0.062382,0.002561,0.062396,0.002182
150,0.300405,0,0.6805,87.1028,10.4903,2.6226,10.977,0.000880,-0.000644,0.068698,0.734,10.243,1439801.1,1.25126,0.03981,0.061762,0.002757,0.061792,0.001966
150,0.300405,1,0.6805,87.1028,10.4903,2.6226,10.977,0.000879,-0.000644,0.068699,0.733,10.243,1439815.9,1.25127,0.03982,0.061764,0.002757,0.061794,0.001967
150,0.300405,2,0.6805,87.1028,10.4903,2.6226,10.977,0.000880,-0.000644,0.068698,0.734,10.243,1439800.8,1.25126,0.03981,0.061762,0.002757,0.061792,0.001966
150,0.300405,3,0.6805,87.1028,10.4903,2.6226,10.977,0.000879,-0.000644,0.068699,0.733,10.244,1439815.2,1.25128,0.03983,0.061764,0.002757,0.061795,0.001967
175,0.350141,0,0.6805,87.1028,10.4903,2.6226,10.977,0.001175,-0.000908,0.068967,0.976,10.000,1445431.5,1.23744,0.03701,0.061548,0.002891,0.061589,0.001842
175,0.350141,1,0.6805,87.1028,10.4903,2.6226,10.977,0.001174,-0.000907,0.068966,0.976,10.001,1445412.7,1.23748,0.03702,0.061549,0.002891,0.061589,0.001843
175,0.350141,2,0.6805,87.1028,10.4903,2.6226,10.977,0.001176,-0.000908,0.068967,0.977,10.000,1445431.3,1.23742,0.03701,0.061548,0.002892,0.061588,0.001842
175,0.350141,3,0.6805,87.1028,10.4903,2.6226,10.977,0.001174,-0.000907,0.068966,0.975,10.001,1445412.8,1.23749,0.03703,0.061550,0.002891,0.061590,0.001843
200,0.399877,0,0.6805,87.1028,10.4903,2.6226,10.977,0.001440,-0.001195,0.069259,1.191,9.785,1451553.2,1.22428,0.03558,0.061401,0.003063,0.061451,0.001786
200,0.399877,1,0.6805,87.1028,10.4903,2.6226,10.977,0.001439,-0.001194,0.069258,1.191,9.786,1451529.1,1.22431,0.03558,0.061400,0.003062,0.061451,0.001786
200,0.399877,2,0.6805,87.1028,10.4903,2.6226,10.977,0.001440,-0.001195,0.069259,1.191,9.785,1451549.1,1.22427,0.03557,0.061400,0.003063,0.061450,0.001786
200,0.399877,3,0.6805,87.1028,10.4903,2.6226,10.977,0.001439,-0.001194,0.069258,1.190,9.786,1451528.4,1.22433,0.03558,0.061401,0.003062,0.061451,0.001786
225,0.449613,0,0.6805,87.1028,10.4903,2.6226,10.977,0.001677,-0.001489,0.069559,1.382,9.595,1457830.8,1.21314,0.03427,0.061360,0.003216,0.061420,0.001735
225,0.449613,1,0.6805,87.1028,10.4903,2.6226,10.977,0.001678,-0.001488,0.069557,1.383,9.594,1457799.3,1.21312,0.03426,0.061356,0.003216,0.061416,0.001735
225,0.449613,2,0.6805,87.1028,10.4903,2.6226,10.977,0.001677,-0.001489,0.069558,1.382,9.595,1457826.1,1.21314,0.03428,0.061360,0.003216,0.061420,0.001735
225,0.449613,3,0.6805,87.1028,10.4903,2.6226,10.977,0.001674,-0.001488,0.069557,1.379,9.598,1457796.7,1.21328,0.03430,0.061365,0.003214,0.061424,0.001737
250,0.499349,0,0.6805,87.1028,10.4903,2.6226,10.977,0.001772,-0.001745,0.069816,1.455,9.522,1463233.7,1.20799,0.03400,0.061549,0.003298,0.061613,0.001734
250,0.499349,1,0.6805,87.1028,10.4903,2.6226,10.977,0.001773,-0.001745,0.069816,1.455,9.521,1463227.9,1.20795,0.03399,0.061547,0.003298,0.061611,0.001734
250,0.499349,2,0.6805,87.1028,10.4903,2.6226,10.977,0.001771,-0.001745,0.069816,1.454,9.523,1463229.4,1.20802,0.03401,0.061551,0.003297,0.061614,0.001735
250,0.499349,3,0.6805,87.1028,10.4903,2.6226,10.977,0.001773,-0.001745,0.069816,1.455,9.522,1463231.7,1.20796,0.03400,0.061548,0.003298,0.061612,0.001734
275,0.549085,0,0.6805,87.1028,10.4903,2.6226,10.977,0.002403,-0.001904,0.069995,1.967,9.009,1466970.0,1.18672,0.02897,0.060751,0.003573,0.060838,0.001485
275,0.549085,1,0.6805,87.1028,10.4903,2.6226,10.977,0.002403,-0.001903,0.069993,1.967,9.009,1466939.1,1.18672,0.02897,0.060748,0.003573,0.060835,0.001485
275,0.549085,2,0.6805,87.1028,10.4903,2.6226,10.977,0.002402,-0.001904,0.069995,1.967,9.010,1466968.4,1.18673,0.02897,0.060752,0.003573,0.060838,0.001485
275,0.549085,3,0.6805,87.1028,10.4903,2.6226,10.977,0.002402,-0.001903,0.069994,1.967,9.010,1466947.5,1.18675,0.02898,0.060751,0.003572,0.060837,0.001485
300,0.598820,0,0.6805,87.1028,10.4903,2.6226,10.977,0.002919,-0.002041,0.070151,2.385,8.592,1470246.0,1.15811,0.02582,0.059530,0.003810,0.059637,0.001330
