step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
25,0.051725,0,0.8363,107.0526,10.4997,2.6249,8.787,0.000057,-0.000100,0.083735,0.039,8.748,1756524.2,0.94439,0.07379,0.069347,0.005466,0.069351,0.005419
25,0.051725,1,0.8363,107.0526,10.4997,2.6249,8.787,0.000057,-0.000100,0.083735,0.039,8.748,1756525.3,0.94439,0.07379,0.069347,0.005466,0.069351,0.005419
25,0.051725,2,0.8363,107.0526,10.4997,2.6249,8.787,0.000057,-0.000100,0.083735,0.039,8.748,1756524.4,0.94439,0.07379,0.069347,0.005466,0.069351,0.005419
25,0.051725,3,0.8363,107.0526,10.4997,2.6249,8.787,0.000057,-0.000100,0.083735,0.039,8.748,1756524.5,0.94439,0.07379,0.069347,0.005466,0.069351,0.005419
50,0.101461,0,0.8363,107.0526,10.4997,2.6249,8.787,0.000006,-0.000219,0.083854,0.004,8.783,1759020.8,0.94319,0.07502,0.069459,0.005530,0.069460,0.005524
50,0.101461,1,0.8363,107.0526,10.4997,2.6249,8.787,0.000006,-0.000219,0.083854,0.004,8.783,1759020.1,0.94319,0.07502,0.069459,0.005530,0.069460,0.005525
50,0.101461,2,0.8363,107.0526,10.4997,2.6249,8.787,0.000006,-0.000219,0.083854,0.004,8.782,1759024.9,0.94319,0.07501,0.069459,0.005529,0.069460,0.005524
50,0.101461,3,0.8363,107.0526,10.4997,2.6249,8.787,0.000006,-0.000219,0.083854,0.004,8.783,1759020.6,0.94319,0.07501,0.069459,0.005529,0.069460,0.005524
75,0.151197,0,0.8363,107.0526,10.4997,2.6249,8.787,-0.000316,-0.000343,0.083978,-0.216,9.002,1761627.3,0.94307,0.08119,0.069679,0.005735,0.069656,0.005997
75,0.151197,1,0.8363,107.0526,10.4997,2.6249,8.787,-0.000315,-0.000343,0.083978,-0.215,9.002,1761626.0,0.94308,0.08118,0.069679,0.005735,0.069657,0.005996
75,0.151197,2,0.8363,107.0526,10.4997,2.6249,8.787,-0.000315,-0.000343,0.083978,-0.215,9.002,1761627.8,0.94308,0.08118,0.069680,0.005735,0.069658,0.005996
75,0.151197,3,0.8363,107.0526,10.4997,2.6249,8.787,-0.000315,-0.000343,0.083978,-0.215,9.002,1761625.3,0.94308,0.08118,0.069679,0.005735,0.069657,0.005996
100,0.200933,0,0.8363,107.0526,10.4997,2.6249,8.787,0.000448,-0.000471,0.084107,0.305,8.481,1764333.6,0.93817,0.06756,0.069480,0.005376,0.069508,0.005005
100,0.200933,1,0.8363,107.0526,10.4997,2.6249,8.787,0.000448,-0.000471,0.084107,0.306,8.481,1764333.0,0.93816,0.06755,0.069480,0.005376,0.069508,0.005005
100,0.200933,2,0.8363,107.0526,10.4997,2.6249,8.787,0.000448,-0.000471,0.084107,0.306,8.481,1764333.6,0.93816,0.06755,0.069480,0.005376,0.069508,0.005005
100,0.200933,3,0.8363,107.0526,10.4997,2.6249,8.787,0.000448,-0.000471,0.084107,0.305,8.481,1764333.3,0.93816,0.06756,0.069480,0.005376,0.069508,0.005005
125,0.250669,0,0.8363,107.0526,10.4997,2.6249,8.787,0.000346,-0.000639,0.084275,0.235,8.552,1767856.1,0.93666,0.06986,0.069651,0.005482,0.069673,0.005196
125,0.250669,1,0.8363,107.0526,10.4997,2.6249,8.787,0.000346,-0.000639,0.084275,0.235,8.552,1767852.3,0.93666,0.06986,0.069651,0.005482,0.069673,0.005196
125,0.250669,2,0.8363,107.0526,10.4997,2.6249,8.787,0.000346,-0.000640,0.084276,0.235,8.552,1767869.1,0.93665,0.06986,0.069652,0.005482,0.069674,0.005197
125,0.250669,3,0.8363,107.0526,10.4997,2.6249,8.787,0.000346,-0.000639,0.084275,0.235,8.552,1767852.1,0.93666,0.06986,0.069651,0.005482,0.069673,0.005196
150,0.300405,0,0.8363,107.0526,10.4997,2.6249,8.787,0.000758,-0.000973,0.084611,0.513,8.274,1774905.7,0.93131,0.06331,0.069784,0.005372,0.069829,0.004747
150,0.300405,1,0.8363,107.0526,10.4997,2.6249,8.787,0.000757,-0.000972,0.084610,0.513,8.274,1774889.6,0.93132,0.06331,0.069783,0.005372,0.069828,0.004747
150,0.300405,2,0.8363,107.0526,10.4997,2.6249,8.787,0.000758,-0.000973,0.084611,0.513,8.274,1774905.9,0.93131,0.06331,0.069784,0.005372,0.069829,0.004747
150,0.300405,3,0.8363,107.0526,10.4997,2.6249,8.787,0.000757,-0.000972,0.084610,0.513,8.274,1774887.2,0.93132,0.06332,0.069783,0.005372,0.069828,0.004747
175,0.350141,0,0.8363,107.0526,10.4997,2.6249,8.787,0.001036,-0.001330,0.084971,0.698,8.088,1782459.1,0.92657,0.05935,0.070006,0.005342,0.070066,0.004488
175,0.350141,1,0.8363,107.0526,10.4997,2.6249,8.787,0.001037,-0.001331,0.084972,0.699,8.088,1782482.4,0.92655,0.05933,0.070007,0.005341,0.070067,0.004487
175,0.350141,2,0.8363,107.0526,10.4997,2.6249,8.787,0.001036,-0.001330,0.084971,0.698,8.088,1782455.7,0.92657,0.05935,0.070006,0.005342,0.070066,0.004488
175,0.350141,3,0.8363,107.0526,10.4997,2.6249,8.787,0.001036,-0.001331,0.084972,0.699,8.088,1782478.5,0.92656,0.05934,0.070007,0.005342,0.070067,0.004487
200,0.399877,0,0.8363,107.0526,10.4997,2.6249,8.787,0.001305,-0.001686,0.085331,0.876,7.911,1790009.1,0.92177,0.05616,0.070221,0.005357,0.070295,0.004283
200,0.399877,1,0.8363,107.0526,10.4997,2.6249,8.787,0.001305,-0.001687,0.085331,0.877,7.910,1790018.0,0.92176,0.05615,0.070221,0.005357,0.070295,0.004282
200,0.399877,2,0.8363,107.0526,10.4997,2.6249,8.787,0.001306,-0.001687,0.085331,0.877,7.910,1790018.0,0.92176,0.05615,0.070221,0.005357,0.070295,0.004282
200,0.399877,3,0.8363,107.0526,10.4997,2.6249,8.787,0.001305,-0.001686,0.085331,0.876,7.911,1790015.0,0.92177,0.05616,0.070222,0.005357,0.070295,0.004283
225,0.449613,0,0.8363,107.0526,10.4997,2.6249,8.787,0.001571,-0.002034,0.085683,1.051,7.736,1797399.7,0.91725,0.05348,0.070442,0.005405,0.070529,0.004112
225,0.449613,1,0.8363,107.0526,10.4997,2.6249,8.787,0.001564,-0.002033,0.085683,1.046,7.741,1797383.8,0.91729,0.05358,0.070444,0.005406,0.070531,0.004120
225,0.449613,2,0.8363,107.0526,10.4997,2.6249,8.787,0.001570,-0.002034,0.085683,1.050,7.737,1797395.8,0.91725,0.05349,0.070442,0.005405,0.070529,0.004113
225,0.449613,3,0.8363,107.0526,10.4997,2.6249,8.787,0.001526,-0.002034,0.085682,1.020,7.766,1797374.7,0.91744,0.05411,0.070457,0.005416,0.070542,0.004160
250,0.499349,0,0.8363,107.0526,10.4997,2.6249,8.787,0.001703,-0.002384,0.086036,1.134,7.653,1804787.8,0.91377,0.05263,0.070746,0.005481,0.070841,0.004080
250,0.499349,1,0.8363,107.0526,10.4997,2.6249,8.787,0.001704,-0.002384,0.086035,1.135,7.652,1804782.9,0.91377,0.05261,0.070745,0.005481,0.070840,0.004079
250,0.499349,2,0.8363,107.0526,10.4997,2.6249,8.787,0.001689,-0.002384,0.086035,1.125,7.662,1804784.6,0.91381,0.05281,0.070749,0.005485,0.070843,0.004094
