step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
25,0.051725,0,0.4779,61.1679,10.4902,2.6226,13.823,0.000346,-0.000032,0.047821,0.415,13.409,1002248.0,1.53902,0.03548,0.036821,0.001116,0.036828,0.000849
25,0.051725,1,0.4779,61.1679,10.4902,2.6226,13.823,0.000344,-0.000033,0.047821,0.412,13.411,1002250.2,1.53914,0.03550,0.036824,0.001114,0.036831,0.000849
25,0.051725,2,0.4779,61.1679,10.4902,2.6226,13.823,0.000344,-0.000032,0.047821,0.412,13.412,1002248.0,1.53916,0.03550,0.036824,0.001114,0.036831,0.000849
25,0.051725,3,0.4779,61.1679,10.4902,2.6226,13.823,0.000345,-0.000033,0.047821,0.413,13.410,1002251.3,1.53909,0.03549,0.036823,0.001115,0.036830,0.000849
50,0.101461,0,0.4779,61.1679,10.4902,2.6226,13.823,0.000453,-0.000086,0.047875,0.542,13.281,1003378.6,1.53291,0.03462,0.036755,0.001178,0.036765,0.000830
50,0.101461,1,0.4779,61.1679,10.4902,2.6226,13.823,0.000453,-0.000086,0.047875,0.542,13.281,1003383.0,1.53289,0.03462,0.036755,0.001178,0.036765,0.000830
50,0.101461,2,0.4779,61.1679,10.4902,2.6226,13.823,0.000455,-0.000085,0.047875,0.545,13.279,1003376.7,1.53279,0.03461,0.036752,0.001179,0.036762,0.000830
50,0.101461,3,0.4779,61.1679,10.4902,2.6226,13.823,0.000455,-0.000086,0.047875,0.545,13.279,1003379.4,1.53279,0.03461,0.036752,0.001179,0.036762,0.000830
75,0.151197,0,0.4779,61.1679,10.4902,2.6226,13.823,0.000511,-0.000146,0.047937,0.611,13.213,1004666.7,1.52955,0.03418,0.036768,0.001214,0.036778,0.000822
75,0.151197,1,0.4779,61.1679,10.4902,2.6226,13.823,0.000511,-0.000147,0.047937,0.611,13.212,1004672.2,1.52953,0.03418,0.036767,0.001214,0.036778,0.000822
75,0.151197,2,0.4779,61.1679,10.4902,2.6226,13.823,0.000512,-0.000147,0.047937,0.612,13.212,1004669.9,1.52951,0.03418,0.036767,0.001214,0.036778,0.000822
75,0.151197,3,0.4779,61.1679,10.4902,2.6226,13.823,0.000512,-0.000147,0.047937,0.611,13.212,1004672.9,1.52952,0.03418,0.036767,0.001214,0.036778,0.000822
100,0.200933,0,0.4779,61.1679,10.4902,2.6226,13.823,0.000481,-0.000210,0.047999,0.574,13.249,1005983.7,1.53107,0.03449,0.036901,0.001201,0.036911,0.000831
100,0.200933,1,0.4779,61.1679,10.4902,2.6226,13.823,0.000482,-0.000210,0.048000,0.575,13.248,1005989.8,1.53101,0.03448,0.036900,0.001202,0.036910,0.000831
100,0.200933,2,0.4779,61.1679,10.4902,2.6226,13.823,0.000482,-0.000210,0.048000,0.575,13.248,1005989.7,1.53101,0.03448,0.036900,0.001202,0.036910,0.000831
100,0.200933,3,0.4779,61.1679,10.4902,2.6226,13.823,0.000482,-0.000210,0.048000,0.576,13.248,1005993.8,1.53099,0.03448,0.036900,0.001202,0.036910,0.000831
125,0.250669,0,0.4779,61.1679,10.4902,2.6226,13.823,0.000323,-0.000290,0.048079,0.384,13.439,1007649.1,1.53946,0.03590,0.037230,0.001118,0.037237,0.000868
125,0.250669,1,0.4779,61.1679,10.4902,2.6226,13.823,0.000322,-0.000292,0.048080,0.384,13.440,1007678.2,1.53949,0.03591,0.037233,0.001118,0.037240,0.000869
125,0.250669,2,0.4779,61.1679,10.4902,2.6226,13.823,0.000323,-0.000291,0.048079,0.385,13.439,1007658.0,1.53944,0.03590,0.037230,0.001118,0.037237,0.000868
125,0.250669,3,0.4779,61.1679,10.4902,2.6226,13.823,0.000322,-0.000291,0.048080,0.383,13.440,1007670.8,1.53951,0.03591,0.037233,0.001118,0.037240,0.000869
150,0.300405,0,0.4779,61.1679,10.4902,2.6226,13.823,0.000728,-0.000465,0.048258,0.864,12.959,1011400.6,1.51650,0.03265,0.036939,0.001353,0.036955,0.000796
150,0.300405,1,0.4779,61.1679,10.4902,2.6226,13.823,0.000728,-0.000463,0.048256,0.864,12.959,1011368.6,1.51652,0.03265,0.036937,0.001353,0.036953,0.000796
150,0.300405,2,0.4779,61.1679,10.4902,2.6226,13.823,0.000728,-0.000465,0.048257,0.864,12.959,1011392.1,1.51649,0.03265,0.036938,0.001353,0.036954,0.000796
150,0.300405,3,0.4779,61.1679,10.4902,2.6226,13.823,0.000728,-0.000463,0.048256,0.864,12.959,1011366.9,1.51651,0.03265,0.036937,0.001353,0.036953,0.000796
175,0.350141,0,0.4779,61.1679,10.4902,2.6226,13.823,0.000955,-0.000674,0.048471,1.129,12.694,1015865.5,1.49877,0.03134,0.036824,0.001496,0.036846,0.000771
175,0.350141,1,0.4779,61.1679,10.4902,2.6226,13.823,0.000955,-0.000674,0.048471,1.129,12.694,1015866.2,1.49875,0.03134,0.036823,0.001497,0.036846,0.000770
175,0.350141,2,0.4779,61.1679,10.4902,2.6226,13.823,0.000959,-0.000675,0.048472,1.134,12.689,1015890.4,1.49842,0.03131,0.036817,0.001499,0.036839,0.000770
175,0.350141,3,0.4779,61.1679,10.4902,2.6226,13.823,0.000955,-0.000674,0.048471,1.129,12.695,1015868.3,1.49879,0.03134,0.036825,0.001496,0.036847,0.000771
200,0.399877,0,0.4779,61.1679,10.4902,2.6226,13.823,0.001142,-0.000908,0.048709,1.343,12.480,1020847.9,1.48475,0.03028,0.036833,0.001616,0.036860,0.000752
200,0.399877,1,0.4779,61.1679,10.4902,2.6226,13.823,0.001144,-0.000909,0.048710,1.346,12.478,1020873.2,1.48462,0.03027,0.036831,0.001617,0.036859,0.000751
200,0.399877,2,0.4779,61.1679,10.4902,2.6226,13.823,0.001143,-0.000908,0.048709,1.344,12.479,1020851.8,1.48470,0.03027,0.036832,0.001616,0.036859,0.000752
200,0.399877,3,0.4779,61.1679,10.4902,2.6226,13.823,0.001143,-0.000909,0.048710,1.344,12.479,1020877.4,1.48470,0.03027,0.036833,0.001616,0.036861,0.000752
225,0.449613,0,0.4779,61.1679,10.4902,2.6226,13.823,0.001296,-0.001148,0.048952,1.517,12.307,1025955.5,1.47378,0.02941,0.036923,0.001715,0.036955,0.000737
225,0.449613,1,0.4779,61.1679,10.4902,2.6226,13.823,0.001300,-0.001149,0.048954,1.522,12.301,1025980.1,1.47342,0.02938,0.036915,0.001718,0.036948,0.000737
225,0.449613,2,0.4779,61.1679,10.4902,2.6226,13.823,0.001296,-0.001148,0.048953,1.517,12.307,1025970.3,1.47377,0.02941,0.036923,0.001715,0.036956,0.000737
225,0.449613,3,0.4779,61.1679,10.4902,2.6226,13.823,0.001299,-0.001147,0.048952,1.521,12.303,1025947.6,1.47352,0.02939,0.036915,0.001717,0.036948,0.000737
250,0.499349,0,0.4779,61.1679,10.4902,2.6226,13.823,0.001298,-0.001347,0.049151,1.513,12.310,1030125.4,1.47420,0.02950,0.037234,0.001730,0.037267,0.000746
250,0.499349,1,0.4779,61.1679,10.4902,2.6226,13.823,0.001309,-0.001346,0.049151,1.526,12.298,1030122.0,1.47342,0.02943,0.037214,0.001735,0.037247,0.000744
250,0.499349,2,0.4779,61.1679,10.4902,2.6226,13.823,0.001309,-0.001346,0.049151,1.526,12.297,1030111.3,1.47336,0.02942,0.037211,0.001736,0.037244,0.000744
250,0.499349,3,0.4779,61.1679,10.4902,2.6226,13.823,0.001310,-0.001340,0.049145,1.527,12.296,1029986.2,1.47332,0.02942,0.037201,0.001735,0.037234,0.000743
275,0.549085,0,0.4779,61.1679,10.4902,2.6226,13.823,0.001764,-0.001611,0.049430,2.045,11.778,1035964.2,1.43696,0.02692,0.036690,0.001999,0.036738,0.000688
275,0.549085,1,0.4779,61.1679,10.4902,2.6226,13.823,0.001768,-0.001611,0.049430,2.050,11.774,1035961.2,1.43657,0.02690,0.036680,0.002001,0.036728,0.000688
275,0.549085,2,0.4779,61.1679,10.4902,2.6226,13.823,0.001764,-0.001611,0.049430,2.045,11.778,1035964.6,1.43695,0.02692,0.036690,0.001999,0.036738,0.000688
275,0.549085,3,0.4779,61.1679,10.4902,2.6226,13.823,0.001781,-0.001612,0.049431,2.065,11.758,1035997.4,1.43528,0.02684,0.036649,0.002008,0.036698,0.000686
300,0.598820,0,0.4779,61.1679,10.4902,2.6226,13.823,0.002132,-0.001893,0.049727,2.457,11.366,1042181.0,1.40382,0.02531,0.036262,0.002211,0.036323,0.000655
300,0.598820,1,0.4779,61.1679,10.4902,2.6226,13.823,0.002134,-0.001898,0.049731,2.460,11.364,1042280.7,1.40362,0.02530,0.036263,0.002213,0.036325,0.000655
300,0.598820,2,0.4779,61.1679,10.4902,2.6226,13.823,0.002132,-0.001893,0.049727,2.457,11.366,1042182.7,1.40381,0.02531,0.036261,0.002211,0.036323,0.000655
