step,revolutions,blade,r_R,r_lu,chord_lu,eps_lu,twist,u_n,u_theta,u_rel,phi,alpha,Re,CL,CD,F_n,F_theta,F_L,F_D
75,0.151197,2,0.9766,125.0075,8.2413,2.0603,6.816,0.004525,-0.000353,0.098120,2.643,4.173,1615554.5,0.72724,0.02347,0.057410,0.004510,0.057557,0.001858
75,0.151197,3,0.9766,125.0075,8.2413,2.0603,6.816,0.004525,-0.000353,0.098120,2.643,4.173,1615554.4,0.72724,0.02347,0.057410,0.004510,0.057557,0.001858
100,0.200933,0,0.9766,125.0075,8.2413,2.0603,6.816,0.001376,-0.000495,0.098167,0.803,6.013,1616327.2,0.89546,0.05004,0.070876,0.004958,0.070938,0.003964
100,0.200933,1,0.9766,125.0075,8.2413,2.0603,6.816,0.001376,-0.000495,0.098167,0.803,6.013,1616327.2,0.89547,0.05003,0.070877,0.004958,0.070939,0.003964
100,0.200933,2,0.9766,125.0075,8.2413,2.0603,6.816,0.001376,-0.000495,0.098167,0.803,6.013,1616327.2,0.89546,0.05004,0.070876,0.004958,0.070938,0.003964
100,0.200933,3,0.9766,125.0075,8.2413,2.0603,6.816,0.001376,-0.000495,0.098167,0.803,6.013,1616326.4,0.89547,0.05004,0.070876,0.004958,0.070938,0.003964
125,0.250669,0,0.9766,125.0075,8.2413,2.0603,6.816,0.001579,-0.000660,0.098335,0.920,5.896,1619095.2,0.89095,0.04858,0.070752,0.004998,0.070823,0.003862
125,0.250669,1,0.9766,125.0075,8.2413,2.0603,6.816,0.001579,-0.000660,0.098335,0.920,5.896,1619096.5,0.89094,0.04857,0.070751,0.004998,0.070822,0.003861
125,0.250669,2,0.9766,125.0075,8.2413,2.0603,6.816,0.001577,-0.000659,0.098334,0.919,5.897,1619087.0,0.89100,0.04859,0.070755,0.004998,0.070826,0.003863
125,0.250669,3,0.9766,125.0075,8.2413,2.0603,6.816,0.001577,-0.000660,0.098335,0.919,5.897,1619096.8,0.89101,0.04859,0.070756,0.004998,0.070827,0.003863
150,0.300405,0,0.9766,125.0075,8.2413,2.0603,6.816,0.002499,-0.000947,0.098641,1.452,5.364,1624140.7,0.86671,0.04092,0.069221,0.005029,0.069326,0.003273
150,0.300405,1,0.9766,125.0075,8.2413,2.0603,6.816,0.002495,-0.000948,0.098642,1.449,5.367,1624156.2,0.86685,0.04097,0.069233,0.005030,0.069338,0.003277
150,0.300405,2,0.9766,125.0075,8.2413,2.0603,6.816,0.002500,-0.000947,0.098641,1.452,5.364,1624139.1,0.86670,0.04092,0.069220,0.005029,0.069325,0.003273
150,0.300405,3,0.9766,125.0075,8.2413,2.0603,6.816,0.002497,-0.000949,0.098643,1.451,5.365,1624164.3,0.86678,0.04095,0.069228,0.005029,0.069334,0.003275
175,0.350141,0,0.9766,125.0075,8.2413,2.0603,6.816,0.003224,-0.001167,0.098881,1.869,4.947,1628094.9,0.84445,0.03496,0.067747,0.005022,0.067875,0.002810
175,0.350141,1,0.9766,125.0075,8.2413,2.0603,6.816,0.003222,-0.001168,0.098882,1.867,4.949,1628109.5,0.84468,0.03498,0.067766,0.005022,0.067894,0.002812
175,0.350141,2,0.9766,125.0075,8.2413,2.0603,6.816,0.003227,-0.001166,0.098881,1.870,4.946,1628090.7,0.84421,0.03494,0.067727,0.005021,0.067855,0.002808
175,0.350141,3,0.9766,125.0075,8.2413,2.0603,6.816,0.003224,-0.001167,0.098882,1.868,4.948,1628104.8,0.84452,0.03497,0.067753,0.005022,0.067881,0.002810
200,0.399877,0,0.9766,125.0075,8.2413,2.0603,6.816,0.003897,-0.001308,0.099047,2.255,4.561,1630827.3,0.79094,0.02998,0.063643,0.004926,0.063787,0.002418
200,0.399877,1,0.9766,125.0075,8.2413,2.0603,6.816,0.003879,-0.001308,0.099046,2.244,4.572,1630806.8,0.79247,0.03012,0.063765,0.004930,0.063909,0.002429
200,0.399877,2,0.9766,125.0075,8.2413,2.0603,6.816,0.003810,-0.001303,0.099039,2.205,4.611,1630683.8,0.79803,0.03065,0.064205,0.004945,0.064348,0.002472
200,0.399877,3,0.9766,125.0075,8.2413,2.0603,6.816,0.003894,-0.001308,0.099046,2.253,4.563,1630813.6,0.79121,0.03000,0.063663,0.004926,0.063808,0.002420
225,0.449613,0,0.9766,125.0075,8.2413,2.0603,6.816,0.004776,-0.001487,0.099264,2.758,4.058,1634399.1,0.72103,0.02333,0.058246,0.004698,0.058404,0.001890
225,0.449613,1,0.9766,125.0075,8.2413,2.0603,6.816,0.004871,-0.001484,0.099265,2.813,4.003,1634419.1,0.71316,0.02257,0.057609,0.004661,0.057768,0.001828
225,0.449613,2,0.9766,125.0075,8.2413,2.0603,6.816,0.004775,-0.001488,0.099265,2.757,4.059,1634406.3,0.72108,0.02334,0.058250,0.004698,0.058409,0.001891
225,0.449613,3,0.9766,125.0075,8.2413,2.0603,6.816,0.005146,-0.001487,0.099282,2.971,3.845,1634699.4,0.68699,0.02144,0.055502,0.004620,0.055667,0.001737
250,0.499349,0,0.9766,125.0075,8.2413,2.0603,6.816,0.005838,-0.001615,0.099448,3.365,3.451,1637430.2,0.62254,0.01876,0.050437,0.004494,0.050614,0.001525
250,0.499349,1,0.9766,125.0075,8.2413,2.0603,6.816,0.005796,-0.001608,0.099439,3.341,3.475,1637277.4,0.62647,0.01893,0.050747,0.004504,0.050924,0.001538
250,0.499349,2,0.9766,125.0075,8.2413,2.0603,6.816,0.005942,-0.001610,0.099449,3.425,3.391,1637450.1,0.61252,0.01833,0.049622,0.004463,0.049800,0.001490
250,0.499349,3,0.9766,125.0075,8.2413,2.0603,6.816,0.005796,-0.001609,0.099441,3.341,3.474,1637302.8,0.62646,0.01893,0.050748,0.004504,0.050925,0.001538
275,0.549085,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007532,-0.002022,0.099968,4.321,2.495,1645988.0,0.46758,0.01405,0.038218,0.004045,0.038414,0.001154
275,0.549085,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007534,-0.002021,0.099967,4.322,2.494,1645973.9,0.46735,0.01405,0.038198,0.004044,0.038394,0.001154
275,0.549085,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007533,-0.002020,0.099966,4.322,2.494,1645960.2,0.46744,0.01405,0.038204,0.004044,0.038400,0.001154
275,0.549085,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007534,-0.002023,0.099970,4.322,2.494,1646012.7,0.46740,0.01405,0.038204,0.004045,0.038400,0.001154
300,0.598820,0,0.9766,125.0075,8.2413,2.0603,6.816,0.011408,-0.002791,0.101099,6.479,0.337,1664612.7,0.12117,0.01134,0.010008,0.002095,0.010181,0.000953
300,0.598820,1,0.9766,125.0075,8.2413,2.0603,6.816,0.011410,-0.002786,0.101094,6.480,0.336,1664525.7,0.12096,0.01134,0.009990,0.002093,0.010162,0.000953
300,0.598820,2,0.9766,125.0075,8.2413,2.0603,6.816,0.011408,-0.002792,0.101100,6.479,0.337,1664621.5,0.12113,0.01134,0.010005,0.002095,0.010178,0.000953
300,0.598820,3,0.9766,125.0075,8.2413,2.0603,6.816,0.011405,-0.002792,0.101100,6.477,0.339,1664625.4,0.12146,0.01134,0.010033,0.002098,0.010206,0.000953
325,0.648556,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007454,-0.003187,0.101124,4.227,2.589,1665017.5,0.48894,0.01470,0.040900,0.004263,0.041103,0.001236
325,0.648556,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007450,-0.003202,0.101139,4.224,2.592,1665265.9,0.48952,0.01472,0.040960,0.004267,0.041163,0.001238
325,0.648556,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007458,-0.003187,0.101124,4.229,2.587,1665021.8,0.48863,0.01470,0.040873,0.004261,0.041076,0.001236
325,0.648556,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007467,-0.003186,0.101124,4.235,2.581,1665023.7,0.48774,0.01468,0.040798,0.004258,0.041001,0.001234
350,0.698292,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007643,-0.003262,0.101213,4.331,2.485,1666482.5,0.47217,0.01434,0.039558,0.004207,0.039763,0.001207
350,0.698292,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007643,-0.003220,0.101171,4.333,2.483,1665794.0,0.47168,0.01432,0.039484,0.004200,0.039689,0.001205
350,0.698292,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007667,-0.003252,0.101204,4.345,2.471,1666346.4,0.46983,0.01428,0.039355,0.004196,0.039559,0.001203
350,0.698292,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007642,-0.003237,0.101189,4.331,2.485,1666083.8,0.47198,0.01433,0.039523,0.004203,0.039728,0.001206
375,0.748028,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007503,-0.003137,0.101078,4.257,2.559,1664263.9,0.48379,0.01458,0.040430,0.004237,0.040633,0.001225
375,0.748028,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007504,-0.003138,0.101079,4.258,2.558,1664288.3,0.48367,0.01458,0.040421,0.004237,0.040624,0.001224
375,0.748028,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007501,-0.003130,0.101071,4.256,2.560,1664150.0,0.48392,0.01458,0.040435,0.004237,0.040638,0.001225
375,0.748028,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007519,-0.003138,0.101080,4.266,2.550,1664303.9,0.48227,0.01455,0.040304,0.004232,0.040507,0.001222
400,0.797764,0,0.9766,125.0075,8.2413,2.0603,6.816,0.006954,-0.003171,0.101073,3.945,2.871,1664177.9,0.53560,0.01575,0.044782,0.004414,0.044979,0.001322
400,0.797764,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007027,-0.003174,0.101081,3.987,2.829,1664307.8,0.52874,0.01559,0.044212,0.004394,0.044410,0.001310
400,0.797764,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007057,-0.003184,0.101093,4.003,2.813,1664503.4,0.52612,0.01554,0.044001,0.004388,0.044200,0.001305
400,0.797764,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007202,-0.003151,0.101070,4.086,2.730,1664132.7,0.51213,0.01522,0.042806,0.004339,0.043006,0.001278
425,0.847500,0,0.9766,125.0075,8.2413,2.0603,6.816,0.006796,-0.003842,0.101732,3.830,2.986,1675026.2,0.55862,0.01647,0.047326,0.004573,0.047526,0.001401
425,0.847500,1,0.9766,125.0075,8.2413,2.0603,6.816,0.004774,-0.003842,0.101616,2.693,4.123,1673124.8,0.75109,0.02713,0.063577,0.005296,0.063756,0.002303
425,0.847500,2,0.9766,125.0075,8.2413,2.0603,6.816,0.009099,-0.003797,0.101867,5.124,1.692,1677248.8,0.34336,0.01220,0.029080,0.003653,0.029290,0.001041
425,0.847500,3,0.9766,125.0075,8.2413,2.0603,6.816,0.006833,-0.003781,0.101673,3.853,2.963,1674064.8,0.55439,0.01635,0.046912,0.004553,0.047112,0.001390
450,0.897236,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007237,-0.004594,0.102511,4.048,2.768,1687866.3,0.52641,0.01588,0.045265,0.004579,0.045475,0.001372
450,0.897236,1,0.9766,125.0075,8.2413,2.0603,6.816,0.006688,-0.004531,0.102411,3.744,3.072,1686217.5,0.57764,0.01749,0.049598,0.004757,0.049803,0.001508
450,0.897236,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007799,-0.004634,0.102593,4.360,2.456,1689206.0,0.47417,0.01457,0.040813,0.004376,0.041027,0.001261
450,0.897236,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007389,-0.004611,0.102540,4.132,2.684,1688329.6,0.51237,0.01553,0.044074,0.004530,0.044286,0.001342
475,0.946972,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007884,-0.004926,0.102891,4.395,2.421,1694114.8,0.46976,0.01449,0.040665,0.004390,0.040882,0.001261
475,0.946972,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007561,-0.004938,0.102878,4.215,2.601,1693909.4,0.50023,0.01528,0.043308,0.004525,0.043523,0.001329
475,0.946972,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007601,-0.004935,0.102878,4.237,2.579,1693900.7,0.49640,0.01518,0.042974,0.004508,0.043189,0.001321
475,0.946972,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007601,-0.004946,0.102890,4.236,2.580,1694092.6,0.49658,0.01519,0.043000,0.004511,0.043216,0.001322
500,0.996708,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007853,-0.005028,0.102990,4.373,2.443,1695752.3,0.47391,0.01461,0.041106,0.004421,0.041323,0.001274
500,0.996708,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007944,-0.004989,0.102958,4.425,2.391,1695218.6,0.46488,0.01437,0.040293,0.004374,0.040510,0.001252
500,0.996708,2,0.9766,125.0075,8.2413,2.0603,6.816,0.008694,-0.005066,0.103096,4.837,1.979,1697488.2,0.39550,0.01262,0.034341,0.004012,0.034557,0.001102
500,0.996708,3,0.9766,125.0075,8.2413,2.0603,6.816,0.008943,-0.004954,0.103005,4.981,1.835,1695991.6,0.37125,0.01244,0.032165,0.003892,0.032381,0.001085
525,1.046444,0,0.9766,125.0075,8.2413,2.0603,6.816,0.012860,-0.004910,0.103375,7.146,-0.330,1702087.5,0.01441,0.01131,0.001133,0.001144,0.001266,0.000994
525,1.046444,1,0.9766,125.0075,8.2413,2.0603,6.816,0.012786,-0.004937,0.103392,7.103,-0.288,1702372.1,0.02142,0.01131,0.001745,0.001219,0.001882,0.000993
525,1.046444,2,0.9766,125.0075,8.2413,2.0603,6.816,0.012609,-0.005127,0.103559,6.994,-0.178,1705118.7,0.03955,0.01128,0.003340,0.001412,0.003487,0.000995
525,1.046444,3,0.9766,125.0075,8.2413,2.0603,6.816,0.013272,-0.004850,0.103368,7.377,-0.561,1701971.0,-0.02353,0.01135,-0.002178,0.000724,-0.002067,0.000997
550,1.096180,0,0.9766,125.0075,8.2413,2.0603,6.816,0.003852,-0.005898,0.103631,2.130,4.686,1706304.0,0.85306,0.03956,0.075131,0.006290,0.075313,0.003493
550,1.096180,1,0.9766,125.0075,8.2413,2.0603,6.816,0.005771,-0.005808,0.103631,3.193,3.623,1706295.8,0.68341,0.02365,0.060124,0.005444,0.060334,0.002088
550,1.096180,2,0.9766,125.0075,8.2413,2.0603,6.816,0.005696,-0.005587,0.103406,3.158,3.658,1702590.2,0.68790,0.02380,0.060260,0.005419,0.060467,0.002092
550,1.096180,3,0.9766,125.0075,8.2413,2.0603,6.816,0.010768,-0.005937,0.104157,5.934,0.882,1714959.8,0.21540,0.01140,0.019002,0.002997,0.019210,0.001017
575,1.145916,0,0.9766,125.0075,8.2413,2.0603,6.816,0.006355,-0.006625,0.104481,3.487,3.329,1720287.1,0.63684,0.02126,0.056927,0.005380,0.057149,0.001908
575,1.145916,1,0.9766,125.0075,8.2413,2.0603,6.816,0.006360,-0.006628,0.104484,3.490,3.326,1720338.8,0.63630,0.02123,0.056882,0.005378,0.057103,0.001905
575,1.145916,2,0.9766,125.0075,8.2413,2.0603,6.816,0.006444,-0.006675,0.104536,3.534,3.282,1721205.0,0.62868,0.02079,0.056254,0.005346,0.056477,0.001868
575,1.145916,3,0.9766,125.0075,8.2413,2.0603,6.816,0.006412,-0.006513,0.104372,3.522,3.294,1718507.5,0.62978,0.02081,0.056177,0.005325,0.056398,0.001864
600,1.195652,0,0.9766,125.0075,8.2413,2.0603,6.816,0.006609,-0.007860,0.105729,3.584,3.232,1740836.8,0.62761,0.02098,0.057441,0.005530,0.057674,0.001928
600,1.195652,1,0.9766,125.0075,8.2413,2.0603,6.816,0.003642,-0.007232,0.104957,1.989,4.827,1728131.8,0.88731,0.04450,0.080165,0.006816,0.080353,0.004030
600,1.195652,2,0.9766,125.0075,8.2413,2.0603,6.816,0.005344,-0.007816,0.105613,2.900,3.916,1738932.3,0.75218,0.02870,0.068748,0.006118,0.068970,0.002632
600,1.195652,3,0.9766,125.0075,8.2413,2.0603,6.816,0.005793,-0.007793,0.105614,3.144,3.672,1738957.9,0.70748,0.02592,0.064646,0.005932,0.064874,0.002377
625,1.245387,0,0.9766,125.0075,8.2413,2.0603,6.816,0.004440,-0.006787,0.104544,2.434,4.382,1721331.4,0.81598,0.03551,0.073111,0.006302,0.073313,0.003191
625,1.245387,1,0.9766,125.0075,8.2413,2.0603,6.816,0.005336,-0.008405,0.106201,2.880,3.936,1748614.5,0.76087,0.02957,0.070319,0.006283,0.070546,0.002742
625,1.245387,2,0.9766,125.0075,8.2413,2.0603,6.816,0.004769,-0.006173,0.103944,2.630,4.186,1711457.8,0.78114,0.03113,0.069180,0.005945,0.069380,0.002765
625,1.245387,3,0.9766,125.0075,8.2413,2.0603,6.816,0.005510,-0.008746,0.106551,2.964,3.852,1754375.8,0.74821,0.02894,0.069597,0.006308,0.069831,0.002701
650,1.295123,0,0.9766,125.0075,8.2413,2.0603,6.816,0.005003,-0.004957,0.102741,2.791,4.025,1691639.3,0.74646,0.02685,0.064583,0.005481,0.064773,0.002330
650,1.295123,1,0.9766,125.0075,8.2413,2.0603,6.816,0.004981,-0.005749,0.103531,2.757,4.059,1704654.0,0.75835,0.02835,0.066624,0.005710,0.066821,0.002498
650,1.295123,2,0.9766,125.0075,8.2413,2.0603,6.816,0.006170,-0.005939,0.103785,3.408,3.408,1708837.5,0.64608,0.02159,0.056994,0.005309,0.057209,0.001912
650,1.295123,3,0.9766,125.0075,8.2413,2.0603,6.816,0.004742,-0.005605,0.103376,2.629,4.187,1702100.8,0.77616,0.03041,0.067992,0.005797,0.068186,0.002672
675,1.344859,0,0.9766,125.0075,8.2413,2.0603,6.816,0.005541,-0.006028,0.103838,3.059,3.757,1709709.8,0.70885,0.02519,0.062622,0.005582,0.062831,0.002233
675,1.344859,1,0.9766,125.0075,8.2413,2.0603,6.816,0.005920,-0.006511,0.104341,3.252,3.564,1717995.6,0.67809,0.02363,0.060471,0.005555,0.060689,0.002115
675,1.344859,2,0.9766,125.0075,8.2413,2.0603,6.816,0.005156,-0.006157,0.103947,2.843,3.973,1711497.3,0.74833,0.02751,0.066266,0.005737,0.066469,0.002443
675,1.344859,3,0.9766,125.0075,8.2413,2.0603,6.816,0.005394,-0.005192,0.102995,3.002,3.814,1695832.2,0.71213,0.02493,0.061902,0.005423,0.062101,0.002174
700,1.394595,0,0.9766,125.0075,8.2413,2.0603,6.816,0.006893,-0.003785,0.101681,3.887,2.929,1674189.3,0.54876,0.01622,0.046440,0.004537,0.046641,0.001379
700,1.394595,1,0.9766,125.0075,8.2413,2.0603,6.816,0.006824,-0.003917,0.101808,3.843,2.973,1676290.5,0.55692,0.01645,0.047253,0.004579,0.047454,0.001402
700,1.394595,2,0.9766,125.0075,8.2413,2.0603,6.816,0.006880,-0.004018,0.101913,3.871,2.945,1678007.9,0.55290,0.01639,0.047005,0.004583,0.047208,0.001399
700,1.394595,3,0.9766,125.0075,8.2413,2.0603,6.816,0.006569,-0.004242,0.102116,3.688,3.128,1681353.7,0.58551,0.01785,0.049988,0.004756,0.050191,0.001530
725,1.444331,0,0.9766,125.0075,8.2413,2.0603,6.816,0.008398,-0.004553,0.102560,4.697,2.119,1688663.3,0.41704,0.01311,0.035847,0.004083,0.036061,0.001134
725,1.444331,1,0.9766,125.0075,8.2413,2.0603,6.816,0.008222,-0.004155,0.102148,4.617,2.199,1681888.3,0.42873,0.01339,0.036563,0.004105,0.036775,0.001149
725,1.444331,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007791,-0.004405,0.102364,4.365,2.451,1685440.1,0.47219,0.01449,0.040461,0.004340,0.040674,0.001248
725,1.444331,3,0.9766,125.0075,8.2413,2.0603,6.816,0.008224,-0.004019,0.102013,4.624,2.192,1679665.2,0.42695,0.01334,0.036314,0.004082,0.036525,0.001142
750,1.494067,0,0.9766,125.0075,8.2413,2.0603,6.816,0.013462,-0.004399,0.102945,7.514,-0.698,1695003.7,-0.04585,0.01138,-0.004090,0.000461,-0.003995,0.000991
750,1.494067,1,0.9766,125.0075,8.2413,2.0603,6.816,0.005466,-0.004448,0.102256,3.064,3.752,1683660.9,0.69529,0.02362,0.059571,0.005222,0.059765,0.002031
750,1.494067,2,0.9766,125.0075,8.2413,2.0603,6.816,0.013385,-0.004315,0.102852,7.478,-0.662,1693472.5,-0.03994,0.01137,-0.003572,0.000529,-0.003473,0.000989
750,1.494067,3,0.9766,125.0075,8.2413,2.0603,6.816,0.013460,-0.004330,0.102876,7.518,-0.702,1693869.6,-0.04653,0.01138,-0.004143,0.000452,-0.004049,0.000990
775,1.543803,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007243,-0.004214,0.102133,4.067,2.749,1681640.1,0.52120,0.01567,0.044486,0.004510,0.044694,0.001344
775,1.543803,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007348,-0.004217,0.102143,4.125,2.691,1681807.4,0.51142,0.01543,0.043655,0.004475,0.043864,0.001323
775,1.543803,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007275,-0.004491,0.102412,4.074,2.742,1686230.6,0.52158,0.01574,0.044761,0.004548,0.044971,0.001357
775,1.543803,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007173,-0.004256,0.102170,4.026,2.790,1682243.7,0.52835,0.01585,0.045132,0.004540,0.045339,0.001360
800,1.593539,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007511,-0.004192,0.102131,4.218,2.598,1681599.0,0.49582,0.01504,0.042305,0.004413,0.042515,0.001290
800,1.593539,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007019,-0.004326,0.102229,3.937,2.879,1683220.7,0.54365,0.01625,0.046500,0.004599,0.046706,0.001396
800,1.593539,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007847,-0.005083,0.103045,4.367,2.449,1696646.9,0.47512,0.01465,0.041254,0.004433,0.041472,0.001278
800,1.593539,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007244,-0.004448,0.102367,4.058,2.758,1685484.8,0.52397,0.01579,0.044928,0.004551,0.045137,0.001360
825,1.643275,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007173,-0.003746,0.101662,4.046,2.770,1673877.9,0.52205,0.01558,0.044150,0.004450,0.044354,0.001324
825,1.643275,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007232,-0.003680,0.101600,4.082,2.734,1672853.4,0.51571,0.01542,0.043557,0.004420,0.043762,0.001308
825,1.643275,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007260,-0.003727,0.101648,4.095,2.721,1673657.2,0.51374,0.01538,0.043432,0.004420,0.043636,0.001307
825,1.643275,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007196,-0.003780,0.101697,4.057,2.759,1674456.0,0.52038,0.01555,0.044038,0.004449,0.044243,0.001322
850,1.693011,0,0.9766,125.0075,8.2413,2.0603,6.816,0.006916,-0.003469,0.101367,3.912,2.904,1669028.8,0.54280,0.01599,0.045651,0.004476,0.045850,0.001351
850,1.693011,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007035,-0.004047,0.101952,3.957,2.859,1678651.4,0.53871,0.01605,0.045827,0.004545,0.046031,0.001372
850,1.693011,2,0.9766,125.0075,8.2413,2.0603,6.816,0.006949,-0.003566,0.101466,3.927,2.889,1670653.8,0.54088,0.01598,0.045577,0.004484,0.045777,0.001352
850,1.693011,3,0.9766,125.0075,8.2413,2.0603,6.816,0.006640,-0.003513,0.101393,3.755,3.061,1669452.7,0.56945,0.01690,0.047929,0.004577,0.048126,0.001428
875,1.742747,0,0.9766,125.0075,8.2413,2.0603,6.816,0.006589,-0.003170,0.101047,3.739,3.077,1663753.0,0.57010,0.01686,0.047658,0.004533,0.047852,0.001415
875,1.742747,1,0.9766,125.0075,8.2413,2.0603,6.816,0.006567,-0.003058,0.100934,3.731,3.085,1661893.5,0.57080,0.01687,0.047611,0.004520,0.047804,0.001413
875,1.742747,2,0.9766,125.0075,8.2413,2.0603,6.816,0.006612,-0.003107,0.100986,3.754,3.062,1662745.9,0.56709,0.01670,0.047349,0.004510,0.047542,0.001400
875,1.742747,3,0.9766,125.0075,8.2413,2.0603,6.816,0.006585,-0.003154,0.101031,3.737,3.079,1663494.2,0.57027,0.01687,0.047658,0.004531,0.047852,0.001415
900,1.792483,0,0.9766,125.0075,8.2413,2.0603,6.816,0.006700,-0.003213,0.101097,3.800,3.016,1664579.6,0.55993,0.01638,0.046851,0.004491,0.047045,0.001376
900,1.792483,1,0.9766,125.0075,8.2413,2.0603,6.816,0.006850,-0.003177,0.101071,3.886,2.930,1664154.6,0.54537,0.01597,0.045603,0.004442,0.045799,0.001341
900,1.792483,2,0.9766,125.0075,8.2413,2.0603,6.816,0.006718,-0.003090,0.100976,3.815,3.001,1662584.8,0.55666,0.01620,0.046465,0.004459,0.046659,0.001358
900,1.792483,3,0.9766,125.0075,8.2413,2.0603,6.816,0.006817,-0.003023,0.100916,3.873,2.943,1661596.8,0.54662,0.01595,0.045568,0.004423,0.045763,0.001335
925,1.842218,0,0.9766,125.0075,8.2413,2.0603,6.816,0.007295,-0.002933,0.100860,4.148,2.668,1660669.6,0.50078,0.01492,0.041678,0.004273,0.041878,0.001248
925,1.842218,1,0.9766,125.0075,8.2413,2.0603,6.816,0.007486,-0.002838,0.100778,4.260,2.556,1659328.1,0.48173,0.01448,0.040019,0.004194,0.040220,0.001209
925,1.842218,2,0.9766,125.0075,8.2413,2.0603,6.816,0.007544,-0.003058,0.101002,4.283,2.533,1663020.5,0.47901,0.01446,0.039969,0.004210,0.040171,0.001213
925,1.842218,3,0.9766,125.0075,8.2413,2.0603,6.816,0.007655,-0.002933,0.100886,4.352,2.464,1661106.2,0.46706,0.01418,0.038876,0.004148,0.039079,0.001186
